PLATFORM,ARGOS_ID,DATE (YYYY-MM-DDTHH:MI:SSZ),LATITUDE (degree_north),LONGITUDE (degree_east),PRES (decibar),TEMP (degree_Celsius),PSAL (psu),QC,STATION_NUMBER,PARAMETER,PREDEPLOYMENT_CALIB_EQUATION,STATION_PARAMETERS,VERTICAL_SAMPLING_SCHEME,CONFIG_MISSION_NUMBER,PROFILE_NUMBER
3901057,n/a,2015-02-10T07:11:02Z,-1.3266,-84.0169,12,23.374,34.638,00111111,5507,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901057,n/a,2015-02-10T07:11:02Z,-1.3266,-84.0169,13.96,22.395,34.729,00111111,5507,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901057,n/a,2015-02-10T07:11:02Z,-1.3266,-84.0169,16,21.636,34.812,00111111,5507,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901057,n/a,2015-02-10T07:11:02Z,-1.3266,-84.0169,18.04,21.372,34.819,00111111,5507,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901057,n/a,2015-02-10T07:11:02Z,-1.3266,-84.0169,19.96,20.91,34.838,00111111,5507,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901057,n/a,2015-02-10T07:11:02Z,-1.3266,-84.0169,22,19.612,34.949,00111111,5507,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901057,n/a,2015-02-10T07:11:02Z,-1.3266,-84.0169,24,18.985,34.998,00111111,5507,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901057,n/a,2015-02-10T07:11:02Z,-1.3266,-84.0169,25.96,18.05,35.073,00111111,5507,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901057,n/a,2015-02-10T07:11:02Z,-1.3266,-84.0169,27.96,17.324,35.093,00111111,5507,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901057,n/a,2015-02-10T07:11:02Z,-1.3266,-84.0169,29.96,17.071,35.085,00111111,5507,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901057,n/a,2015-02-10T07:11:02Z,-1.3266,-84.0169,31.96,16.95,35.077,00111111,5507,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901057,n/a,2015-02-10T07:11:02Z,-1.3266,-84.0169,34,16.862,35.074,00111111,5507,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901057,n/a,2015-02-10T07:11:02Z,-1.3266,-84.0169,36,16.774,35.078,00111111,5507,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901057,n/a,2015-02-10T07:11:02Z,-1.3266,-84.0169,38,16.73,35.076,00111111,5507,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901057,n/a,2015-02-10T07:11:02Z,-1.3266,-84.0169,40.04,16.664,35.071,00111111,5507,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901057,n/a,2015-02-10T07:11:02Z,-1.3266,-84.0169,42,16.491,35.056,00111111,5507,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901057,n/a,2015-02-10T07:11:02Z,-1.3266,-84.0169,44,16.337,35.039,00111111,5507,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901057,n/a,2015-02-10T07:11:02Z,-1.3266,-84.0169,45.96,16.191,35.025,00111111,5507,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901057,n/a,2015-02-10T07:11:02Z,-1.3266,-84.0169,48,16.079,35.021,00111111,5507,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901057,n/a,2015-02-10T07:11:02Z,-1.3266,-84.0169,50.04,16.005,35.019,00111111,5507,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901057,n/a,2015-02-10T07:11:02Z,-1.3266,-84.0169,52.04,15.911,35.028,00111111,5507,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901057,n/a,2015-02-10T07:11:02Z,-1.3266,-84.0169,54,15.871,35.035,00111111,5507,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901057,n/a,2015-02-10T07:11:02Z,-1.3266,-84.0169,56,15.807,35.031,00111111,5507,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901057,n/a,2015-02-10T07:11:02Z,-1.3266,-84.0169,58,15.757,35.022,00111111,5507,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901057,n/a,2015-02-10T07:11:02Z,-1.3266,-84.0169,60,15.743,35.018,00111111,5507,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901057,n/a,2015-02-10T07:11:02Z,-1.3266,-84.0169,62,15.727,35.013,00111111,5507,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901057,n/a,2015-02-10T07:11:02Z,-1.3266,-84.0169,64,15.717,35.009,00111111,5507,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901057,n/a,2015-02-10T07:11:02Z,-1.3266,-84.0169,66,15.663,34.999,00111111,5507,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901057,n/a,2015-02-10T07:11:02Z,-1.3266,-84.0169,68,15.637,34.993,00111111,5507,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901057,n/a,2015-02-10T07:11:02Z,-1.3266,-84.0169,69.96,15.553,34.989,00111111,5507,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901057,n/a,2015-02-10T07:11:02Z,-1.3266,-84.0169,72,15.451,34.984,00111111,5507,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901057,n/a,2015-02-10T07:11:02Z,-1.3266,-84.0169,74.08,15.339,34.98,00111111,5507,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901057,n/a,2015-02-10T07:11:02Z,-1.3266,-84.0169,76.04,15.275,34.977,00111111,5507,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901057,n/a,2015-02-10T07:11:02Z,-1.3266,-84.0169,78,15.247,34.976,00111111,5507,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901057,n/a,2015-02-10T07:11:02Z,-1.3266,-84.0169,79.96,15.233,34.975,00111111,5507,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901057,n/a,2015-02-10T07:11:02Z,-1.3266,-84.0169,81.96,15.217,34.974,00111111,5507,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901057,n/a,2015-02-10T07:11:02Z,-1.3266,-84.0169,84,15.205,34.974,00111111,5507,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901057,n/a,2015-02-10T07:11:02Z,-1.3266,-84.0169,86.04,15.197,34.973,00111111,5507,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901057,n/a,2015-02-10T07:11:02Z,-1.3266,-84.0169,88.08,15.185,34.973,00111111,5507,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901057,n/a,2015-02-10T07:11:02Z,-1.3266,-84.0169,90,15.175,34.973,00111111,5507,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901057,n/a,2015-02-10T07:11:02Z,-1.3266,-84.0169,91.96,15.165,34.973,00111111,5507,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901057,n/a,2015-02-10T07:11:02Z,-1.3266,-84.0169,93.96,15.158,34.974,00111111,5507,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901057,n/a,2015-02-10T07:11:02Z,-1.3266,-84.0169,95.96,15.155,34.974,00111111,5507,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901057,n/a,2015-02-10T07:11:02Z,-1.3266,-84.0169,97.96,15.146,34.974,00111111,5507,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901057,n/a,2015-02-10T07:11:02Z,-1.3266,-84.0169,100,15.135,34.974,00111111,5507,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901057,n/a,2015-02-10T07:11:02Z,-1.3266,-84.0169,102.04,15.13,34.974,00111111,5507,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901057,n/a,2015-02-10T07:11:02Z,-1.3266,-84.0169,104,15.114,34.974,00111111,5507,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901057,n/a,2015-02-10T07:11:02Z,-1.3266,-84.0169,106,15.102,34.974,00111111,5507,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901057,n/a,2015-02-10T07:11:02Z,-1.3266,-84.0169,108,15.088,34.974,00111111,5507,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901057,n/a,2015-02-10T07:11:02Z,-1.3266,-84.0169,109.96,15.07,34.973,00111111,5507,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901057,n/a,2015-02-10T07:11:02Z,-1.3266,-84.0169,112,15.056,34.973,00111111,5507,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901057,n/a,2015-02-10T07:11:02Z,-1.3266,-84.0169,114,15.051,34.973,00111111,5507,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901057,n/a,2015-02-10T07:11:02Z,-1.3266,-84.0169,115.96,15.045,34.973,00111111,5507,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901057,n/a,2015-02-10T07:11:02Z,-1.3266,-84.0169,118,15.028,34.973,00111111,5507,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901057,n/a,2015-02-10T07:11:02Z,-1.3266,-84.0169,119.96,14.995,34.97,00111111,5507,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901057,n/a,2015-02-10T07:11:02Z,-1.3266,-84.0169,121.96,14.965,34.967,00111111,5507,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901057,n/a,2015-02-10T07:11:02Z,-1.3266,-84.0169,124,14.948,34.965,00111111,5507,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901057,n/a,2015-02-10T07:11:02Z,-1.3266,-84.0169,126.04,14.934,34.963,00111111,5507,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901057,n/a,2015-02-10T07:11:02Z,-1.3266,-84.0169,127.96,14.914,34.962,00111111,5507,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901057,n/a,2015-02-10T07:11:02Z,-1.3266,-84.0169,130,14.886,34.962,00111111,5507,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901057,n/a,2015-02-10T07:11:02Z,-1.3266,-84.0169,131.96,14.879,34.962,00111111,5507,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901057,n/a,2015-02-10T07:11:02Z,-1.3266,-84.0169,133.96,14.856,34.964,00111111,5507,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901057,n/a,2015-02-10T07:11:02Z,-1.3266,-84.0169,135.96,14.828,34.966,00111111,5507,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901057,n/a,2015-02-10T07:11:02Z,-1.3266,-84.0169,137.96,14.806,34.967,00111111,5507,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901057,n/a,2015-02-10T07:11:02Z,-1.3266,-84.0169,140,14.788,34.968,00111111,5507,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901057,n/a,2015-02-10T07:11:02Z,-1.3266,-84.0169,141.96,14.742,34.969,00111111,5507,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901057,n/a,2015-02-10T07:11:02Z,-1.3266,-84.0169,143.96,14.692,34.969,00111111,5507,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901057,n/a,2015-02-10T07:11:02Z,-1.3266,-84.0169,146,14.662,34.97,00111111,5507,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901057,n/a,2015-02-10T07:11:02Z,-1.3266,-84.0169,148,14.645,34.971,00111111,5507,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901057,n/a,2015-02-10T07:11:02Z,-1.3266,-84.0169,149.96,14.631,34.971,00111111,5507,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901057,n/a,2015-02-10T07:11:02Z,-1.3266,-84.0169,151.96,14.619,34.971,00111111,5507,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901057,n/a,2015-02-10T07:11:02Z,-1.3266,-84.0169,154,14.597,34.974,00111111,5507,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901057,n/a,2015-02-10T07:11:02Z,-1.3266,-84.0169,155.96,14.56,34.975,00111111,5507,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901057,n/a,2015-02-10T07:11:02Z,-1.3266,-84.0169,157.96,14.553,34.975,00111111,5507,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901057,n/a,2015-02-10T07:11:02Z,-1.3266,-84.0169,160,14.548,34.975,00111111,5507,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901057,n/a,2015-02-10T07:11:02Z,-1.3266,-84.0169,162,14.542,34.975,00111111,5507,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901057,n/a,2015-02-10T07:11:02Z,-1.3266,-84.0169,163.96,14.537,34.975,00111111,5507,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901057,n/a,2015-02-10T07:11:02Z,-1.3266,-84.0169,166,14.533,34.975,00111111,5507,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901057,n/a,2015-02-10T07:11:02Z,-1.3266,-84.0169,168,14.531,34.975,00111111,5507,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901057,n/a,2015-02-10T07:11:02Z,-1.3266,-84.0169,169.96,14.525,34.974,00111111,5507,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901057,n/a,2015-02-10T07:11:02Z,-1.3266,-84.0169,172,14.516,34.974,00111111,5507,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901057,n/a,2015-02-10T07:11:02Z,-1.3266,-84.0169,174.04,14.509,34.974,00111111,5507,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901057,n/a,2015-02-10T07:11:02Z,-1.3266,-84.0169,176,14.482,34.972,00111111,5507,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901057,n/a,2015-02-10T07:11:02Z,-1.3266,-84.0169,178.04,14.453,34.971,00111111,5507,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901057,n/a,2015-02-10T07:11:02Z,-1.3266,-84.0169,180,14.439,34.971,00111111,5507,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901057,n/a,2015-02-10T07:11:02Z,-1.3266,-84.0169,181.96,14.431,34.97,00111111,5507,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901057,n/a,2015-02-10T07:11:02Z,-1.3266,-84.0169,184,14.411,34.969,00111111,5507,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901057,n/a,2015-02-10T07:11:02Z,-1.3266,-84.0169,186,14.381,34.968,00111111,5507,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901057,n/a,2015-02-10T07:11:02Z,-1.3266,-84.0169,188,14.361,34.966,00111111,5507,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901057,n/a,2015-02-10T07:11:02Z,-1.3266,-84.0169,190,14.321,34.964,00111111,5507,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901057,n/a,2015-02-10T07:11:02Z,-1.3266,-84.0169,192,14.253,34.96,00111111,5507,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901057,n/a,2015-02-10T07:11:02Z,-1.3266,-84.0169,194,14.211,34.958,00111111,5507,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901057,n/a,2015-02-10T07:11:02Z,-1.3266,-84.0169,196,14.189,34.955,00111111,5507,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901057,n/a,2015-02-10T07:11:02Z,-1.3266,-84.0169,198,14.099,34.95,00111111,5507,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901057,n/a,2015-02-10T07:11:02Z,-1.3266,-84.0169,199.96,14.047,34.945,00111111,5507,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901057,n/a,2015-02-10T07:11:02Z,-1.3266,-84.0169,202,13.967,34.938,00111111,5507,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901057,n/a,2015-02-10T07:11:02Z,-1.3266,-84.0169,203.96,13.809,34.931,00111111,5507,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901057,n/a,2015-02-10T07:11:02Z,-1.3266,-84.0169,206,13.733,34.927,00111111,5507,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901057,n/a,2015-02-10T07:11:02Z,-1.3266,-84.0169,207.96,13.691,34.925,00111111,5507,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901057,n/a,2015-02-10T07:11:02Z,-1.3266,-84.0169,209.96,13.655,34.923,00111111,5507,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901057,n/a,2015-02-10T07:11:02Z,-1.3266,-84.0169,212,13.619,34.921,00111111,5507,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901057,n/a,2015-02-10T07:11:02Z,-1.3266,-84.0169,214,13.503,34.917,00111111,5507,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901057,n/a,2015-02-10T07:11:02Z,-1.3266,-84.0169,216,13.457,34.915,00111111,5507,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901057,n/a,2015-02-10T07:11:02Z,-1.3266,-84.0169,218,13.433,34.914,00111111,5507,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901057,n/a,2015-02-10T07:11:02Z,-1.3266,-84.0169,220,13.415,34.914,00111111,5507,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901057,n/a,2015-02-10T07:11:02Z,-1.3266,-84.0169,222,13.405,34.912,00111111,5507,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901057,n/a,2015-02-10T07:11:02Z,-1.3266,-84.0169,224,13.347,34.91,00111111,5507,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901057,n/a,2015-02-10T07:11:02Z,-1.3266,-84.0169,226,13.279,34.908,00111111,5507,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901057,n/a,2015-02-10T07:11:02Z,-1.3266,-84.0169,228,13.251,34.907,00111111,5507,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901057,n/a,2015-02-10T07:11:02Z,-1.3266,-84.0169,230,13.235,34.906,00111111,5507,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901057,n/a,2015-02-10T07:11:02Z,-1.3266,-84.0169,232.04,13.219,34.905,00111111,5507,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901057,n/a,2015-02-10T07:11:02Z,-1.3266,-84.0169,234,13.199,34.903,00111111,5507,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
