PLATFORM,ARGOS_ID,DATE (YYYY-MM-DDTHH:MI:SSZ),LATITUDE (degree_north),LONGITUDE (degree_east),PRES (decibar),TEMP (degree_Celsius),PSAL (psu),QC,STATION_NUMBER,PARAMETER,PREDEPLOYMENT_CALIB_EQUATION,STATION_PARAMETERS,VERTICAL_SAMPLING_SCHEME,CONFIG_MISSION_NUMBER,PROFILE_NUMBER
3901234,n/a,2016-03-13T16:45:54Z,-3.0037,-85.0068,18,28.673,34.964,00111111,6713_007337_000,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],0,1
3901234,n/a,2016-03-13T16:45:54Z,-3.0037,-85.0068,20.04,28.67,34.965,00111111,6713_007337_000,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],0,1
3901234,n/a,2016-03-13T16:45:54Z,-3.0037,-85.0068,22,28.668,34.966,00111111,6713_007337_000,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],0,1
3901234,n/a,2016-03-13T16:45:54Z,-3.0037,-85.0068,23.96,28.663,34.968,00111111,6713_007337_000,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],0,1
3901234,n/a,2016-03-13T16:45:54Z,-3.0037,-85.0068,26,28.646,34.974,00111111,6713_007337_000,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],0,1
3901234,n/a,2016-03-13T16:45:54Z,-3.0037,-85.0068,28,28.626,34.982,00111111,6713_007337_000,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],0,1
3901234,n/a,2016-03-13T16:45:54Z,-3.0037,-85.0068,30,28.539,35.013,00111111,6713_007337_000,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],0,1
3901234,n/a,2016-03-13T16:45:54Z,-3.0037,-85.0068,32.04,28.231,35.08,00111111,6713_007337_000,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],0,1
3901234,n/a,2016-03-13T16:45:54Z,-3.0037,-85.0068,34,27.719,35.144,00111111,6713_007337_000,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],0,1
3901234,n/a,2016-03-13T16:45:54Z,-3.0037,-85.0068,36,27.063,35.151,00111111,6713_007337_000,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],0,1
3901234,n/a,2016-03-13T16:45:54Z,-3.0037,-85.0068,38,26.479,35.148,00111111,6713_007337_000,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],0,1
3901234,n/a,2016-03-13T16:45:54Z,-3.0037,-85.0068,39.96,25.605,35.187,00111111,6713_007337_000,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],0,1
3901234,n/a,2016-03-13T16:45:54Z,-3.0037,-85.0068,42,24.252,35.177,00111111,6713_007337_000,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],0,1
3901234,n/a,2016-03-13T16:45:54Z,-3.0037,-85.0068,44,23.1,35.119,00111111,6713_007337_000,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],0,1
3901234,n/a,2016-03-13T16:45:54Z,-3.0037,-85.0068,46,22.24,35.124,00111111,6713_007337_000,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],0,1
3901234,n/a,2016-03-13T16:45:54Z,-3.0037,-85.0068,48,21.877,35.154,00111111,6713_007337_000,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],0,1
3901234,n/a,2016-03-13T16:45:54Z,-3.0037,-85.0068,50,21.845,35.153,00111111,6713_007337_000,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],0,1
3901234,n/a,2016-03-13T16:45:54Z,-3.0037,-85.0068,52,21.814,35.151,00111111,6713_007337_000,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],0,1
3901234,n/a,2016-03-13T16:45:54Z,-3.0037,-85.0068,54,21.756,35.145,00111111,6713_007337_000,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],0,1
3901234,n/a,2016-03-13T16:45:54Z,-3.0037,-85.0068,56.04,21.083,35.185,00111111,6713_007337_000,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],0,1
3901234,n/a,2016-03-13T16:45:54Z,-3.0037,-85.0068,57.96,20.781,35.194,00111111,6713_007337_000,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],0,1
3901234,n/a,2016-03-13T16:45:54Z,-3.0037,-85.0068,60.04,20.614,35.2,00111111,6713_007337_000,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],0,1
3901234,n/a,2016-03-13T16:45:54Z,-3.0037,-85.0068,62,20.337,35.207,00111111,6713_007337_000,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],0,1
3901234,n/a,2016-03-13T16:45:54Z,-3.0037,-85.0068,63.96,19.782,35.225,00111111,6713_007337_000,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],0,1
3901234,n/a,2016-03-13T16:45:54Z,-3.0037,-85.0068,65.96,19.327,35.235,00111111,6713_007337_000,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],0,1
3901234,n/a,2016-03-13T16:45:54Z,-3.0037,-85.0068,67.96,18.773,35.242,00111111,6713_007337_000,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],0,1
3901234,n/a,2016-03-13T16:45:54Z,-3.0037,-85.0068,70,18.286,35.229,00111111,6713_007337_000,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],0,1
3901234,n/a,2016-03-13T16:45:54Z,-3.0037,-85.0068,71.96,17.898,35.222,00111111,6713_007337_000,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],0,1
3901234,n/a,2016-03-13T16:45:54Z,-3.0037,-85.0068,73.96,17.545,35.21,00111111,6713_007337_000,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],0,1
3901234,n/a,2016-03-13T16:45:54Z,-3.0037,-85.0068,76,17.118,35.191,00111111,6713_007337_000,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],0,1
3901234,n/a,2016-03-13T16:45:54Z,-3.0037,-85.0068,78,16.688,35.157,00111111,6713_007337_000,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],0,1
3901234,n/a,2016-03-13T16:45:54Z,-3.0037,-85.0068,80.04,16.544,35.14,00111111,6713_007337_000,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],0,1
3901234,n/a,2016-03-13T16:45:54Z,-3.0037,-85.0068,82.04,16.437,35.139,00111111,6713_007337_000,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],0,1
3901234,n/a,2016-03-13T16:45:54Z,-3.0037,-85.0068,84,16.268,35.129,00111111,6713_007337_000,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],0,1
3901234,n/a,2016-03-13T16:45:54Z,-3.0037,-85.0068,86,16.196,35.122,00111111,6713_007337_000,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],0,1
3901234,n/a,2016-03-13T16:45:54Z,-3.0037,-85.0068,88,16.155,35.118,00111111,6713_007337_000,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],0,1
3901234,n/a,2016-03-13T16:45:54Z,-3.0037,-85.0068,90,16.124,35.115,00111111,6713_007337_000,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],0,1
3901234,n/a,2016-03-13T16:45:54Z,-3.0037,-85.0068,91.96,16.1,35.114,00111111,6713_007337_000,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],0,1
3901234,n/a,2016-03-13T16:45:54Z,-3.0037,-85.0068,93.96,16.026,35.109,00111111,6713_007337_000,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],0,1
3901234,n/a,2016-03-13T16:45:54Z,-3.0037,-85.0068,95.96,15.985,35.104,00111111,6713_007337_000,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],0,1
3901234,n/a,2016-03-13T16:45:54Z,-3.0037,-85.0068,97.96,15.962,35.101,00111111,6713_007337_000,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],0,1
3901234,n/a,2016-03-13T16:45:54Z,-3.0037,-85.0068,100,15.92,35.095,00111111,6713_007337_000,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],0,1
3901234,n/a,2016-03-13T16:45:54Z,-3.0037,-85.0068,102.04,15.824,35.086,00111111,6713_007337_000,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],0,1
3901234,n/a,2016-03-13T16:45:54Z,-3.0037,-85.0068,104,15.721,35.075,00111111,6713_007337_000,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],0,1
3901234,n/a,2016-03-13T16:45:54Z,-3.0037,-85.0068,106,15.655,35.068,00111111,6713_007337_000,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],0,1
3901234,n/a,2016-03-13T16:45:54Z,-3.0037,-85.0068,108.04,15.554,35.061,00111111,6713_007337_000,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],0,1
3901234,n/a,2016-03-13T16:45:54Z,-3.0037,-85.0068,110,15.499,35.055,00111111,6713_007337_000,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],0,1
3901234,n/a,2016-03-13T16:45:54Z,-3.0037,-85.0068,112,15.48,35.054,00111111,6713_007337_000,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],0,1
3901234,n/a,2016-03-13T16:45:54Z,-3.0037,-85.0068,114.12,15.459,35.053,00111111,6713_007337_000,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],0,1
3901234,n/a,2016-03-13T16:45:54Z,-3.0037,-85.0068,116.04,15.454,35.053,00111111,6713_007337_000,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],0,1
3901234,n/a,2016-03-13T16:45:54Z,-3.0037,-85.0068,118.08,15.439,35.053,00111111,6713_007337_000,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],0,1
3901234,n/a,2016-03-13T16:45:54Z,-3.0037,-85.0068,120,15.398,35.051,00111111,6713_007337_000,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],0,1
3901234,n/a,2016-03-13T16:45:54Z,-3.0037,-85.0068,121.96,15.363,35.05,00111111,6713_007337_000,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],0,1
3901234,n/a,2016-03-13T16:45:54Z,-3.0037,-85.0068,124,15.354,35.049,00111111,6713_007337_000,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],0,1
3901234,n/a,2016-03-13T16:45:54Z,-3.0037,-85.0068,126,15.34,35.049,00111111,6713_007337_000,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],0,1
3901234,n/a,2016-03-13T16:45:54Z,-3.0037,-85.0068,128,15.325,35.048,00111111,6713_007337_000,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],0,1
3901234,n/a,2016-03-13T16:45:54Z,-3.0037,-85.0068,130.04,15.304,35.047,00111111,6713_007337_000,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],0,1
3901234,n/a,2016-03-13T16:45:54Z,-3.0037,-85.0068,132,15.281,35.046,00111111,6713_007337_000,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],0,1
3901234,n/a,2016-03-13T16:45:54Z,-3.0037,-85.0068,134,15.231,35.043,00111111,6713_007337_000,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],0,1
3901234,n/a,2016-03-13T16:45:54Z,-3.0037,-85.0068,136.04,15.18,35.041,00111111,6713_007337_000,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],0,1
3901234,n/a,2016-03-13T16:45:54Z,-3.0037,-85.0068,138,15.123,35.039,00111111,6713_007337_000,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],0,1
3901234,n/a,2016-03-13T16:45:54Z,-3.0037,-85.0068,140,15.112,35.04,00111111,6713_007337_000,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],0,1
3901234,n/a,2016-03-13T16:45:54Z,-3.0037,-85.0068,142,15.111,35.04,00111111,6713_007337_000,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],0,1
3901234,n/a,2016-03-13T16:45:54Z,-3.0037,-85.0068,144,15.11,35.041,00111111,6713_007337_000,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],0,1
3901234,n/a,2016-03-13T16:45:54Z,-3.0037,-85.0068,145.96,15.089,35.041,00111111,6713_007337_000,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],0,1
3901234,n/a,2016-03-13T16:45:54Z,-3.0037,-85.0068,148,15.049,35.039,00111111,6713_007337_000,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],0,1
3901234,n/a,2016-03-13T16:45:54Z,-3.0037,-85.0068,150,14.992,35.035,00111111,6713_007337_000,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],0,1
3901234,n/a,2016-03-13T16:45:54Z,-3.0037,-85.0068,152,14.942,35.031,00111111,6713_007337_000,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],0,1
3901234,n/a,2016-03-13T16:45:54Z,-3.0037,-85.0068,154.04,14.87,35.029,00111111,6713_007337_000,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],0,1
3901234,n/a,2016-03-13T16:45:54Z,-3.0037,-85.0068,155.6,14.82,35.026,00111111,6713_007337_000,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],0,1
3901234,n/a,2016-03-13T16:45:54Z,-3.0037,-85.0068,0.84,28.823,34.962,00111111,6713_007337_000,PRES,none,PRES,Near-surface sampling: discrete, pumped [deepest and shallowest polling from the same SBE41CP],0,2
3901234,n/a,2016-03-13T16:45:54Z,-3.0037,-85.0068,107.72,15.547,35.077,00111111,6713_007337_000,PRES,none,PRES,Near-surface sampling: discrete, pumped [deepest and shallowest polling from the same SBE41CP],0,2
3901234,n/a,2016-03-14T00:38:09Z,-3.0072,-85.0023,1.04,28.903,34.981,00111111,6713_007337_001,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],1,1
3901234,n/a,2016-03-14T00:38:09Z,-3.0072,-85.0023,2,28.905,34.981,00111111,6713_007337_001,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],1,1
3901234,n/a,2016-03-14T00:38:09Z,-3.0072,-85.0023,3,28.902,34.981,00111111,6713_007337_001,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],1,1
3901234,n/a,2016-03-14T00:38:09Z,-3.0072,-85.0023,3.96,28.9,34.981,00111111,6713_007337_001,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],1,1
3901234,n/a,2016-03-14T00:38:09Z,-3.0072,-85.0023,5,28.899,34.981,00111111,6713_007337_001,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],1,1
3901234,n/a,2016-03-14T00:38:09Z,-3.0072,-85.0023,6,28.89,34.979,00111111,6713_007337_001,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],1,1
3901234,n/a,2016-03-14T00:38:09Z,-3.0072,-85.0023,6.96,28.871,34.979,00111111,6713_007337_001,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],1,1
3901234,n/a,2016-03-14T00:38:09Z,-3.0072,-85.0023,7.96,28.861,34.977,00111111,6713_007337_001,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],1,1
3901234,n/a,2016-03-14T00:38:09Z,-3.0072,-85.0023,8.96,28.833,34.976,00111111,6713_007337_001,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],1,1
3901234,n/a,2016-03-14T00:38:09Z,-3.0072,-85.0023,10,28.799,34.974,00111111,6713_007337_001,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],1,1
3901234,n/a,2016-03-14T00:38:09Z,-3.0072,-85.0023,12.08,28.704,34.97,00111111,6713_007337_001,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],1,1
3901234,n/a,2016-03-14T00:38:09Z,-3.0072,-85.0023,14,28.686,34.979,00111111,6713_007337_001,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],1,1
3901234,n/a,2016-03-14T00:38:09Z,-3.0072,-85.0023,16.04,28.653,34.986,00111111,6713_007337_001,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],1,1
3901234,n/a,2016-03-14T00:38:09Z,-3.0072,-85.0023,18,28.552,35.009,00111111,6713_007337_001,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],1,1
3901234,n/a,2016-03-14T00:38:09Z,-3.0072,-85.0023,19.96,28.117,35.095,00111111,6713_007337_001,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],1,1
3901234,n/a,2016-03-14T00:38:09Z,-3.0072,-85.0023,22,27.629,35.146,00111111,6713_007337_001,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],1,1
3901234,n/a,2016-03-14T00:38:09Z,-3.0072,-85.0023,23.96,27.203,35.156,00111111,6713_007337_001,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],1,1
3901234,n/a,2016-03-14T00:38:09Z,-3.0072,-85.0023,26,26.284,35.187,00111111,6713_007337_001,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],1,1
3901234,n/a,2016-03-14T00:38:09Z,-3.0072,-85.0023,28,25.829,35.199,00111111,6713_007337_001,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],1,1
3901234,n/a,2016-03-14T00:38:09Z,-3.0072,-85.0023,30,25.429,35.233,00111111,6713_007337_001,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],1,1
3901234,n/a,2016-03-14T00:38:09Z,-3.0072,-85.0023,31.96,25.204,35.216,00111111,6713_007337_001,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],1,1
3901234,n/a,2016-03-14T00:38:09Z,-3.0072,-85.0023,34,24.693,35.198,00111111,6713_007337_001,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],1,1
3901234,n/a,2016-03-14T00:38:09Z,-3.0072,-85.0023,36,24.288,35.184,00111111,6713_007337_001,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],1,1
3901234,n/a,2016-03-14T00:38:09Z,-3.0072,-85.0023,38,23.912,35.155,00111111,6713_007337_001,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],1,1
3901234,n/a,2016-03-14T00:38:09Z,-3.0072,-85.0023,40,22.68,35.113,00111111,6713_007337_001,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],1,1
3901234,n/a,2016-03-14T00:38:09Z,-3.0072,-85.0023,42,21.854,35.153,00111111,6713_007337_001,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],1,1
3901234,n/a,2016-03-14T00:38:09Z,-3.0072,-85.0023,43.96,21.707,35.157,00111111,6713_007337_001,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],1,1
3901234,n/a,2016-03-14T00:38:09Z,-3.0072,-85.0023,45.96,21.637,35.157,00111111,6713_007337_001,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],1,1
3901234,n/a,2016-03-14T00:38:09Z,-3.0072,-85.0023,48,21.354,35.172,00111111,6713_007337_001,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],1,1
3901234,n/a,2016-03-14T00:38:09Z,-3.0072,-85.0023,50.04,20.959,35.193,00111111,6713_007337_001,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],1,1
3901234,n/a,2016-03-14T00:38:09Z,-3.0072,-85.0023,52.08,20.729,35.204,00111111,6713_007337_001,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],1,1
3901234,n/a,2016-03-14T00:38:09Z,-3.0072,-85.0023,54.04,20.422,35.214,00111111,6713_007337_001,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],1,1
