PLATFORM,ARGOS_ID,DATE (YYYY-MM-DDTHH:MI:SSZ),LATITUDE (degree_north),LONGITUDE (degree_east),PRES (decibar),TEMP (degree_Celsius),PSAL (psu),QC,PARAMETER,STATION_PARAMETERS,GTSPP_UNIQUE_PROFILE_ID,VERTICAL_SAMPLING_SCHEME,CONFIG_MISSION_NUMBER,PROFILE_NUMBER
6902674,150941,2016-01-31T15:53:00Z,-6.0040,-81.3040,8,22.933,35.112,00111111,PRES,PRES,50943CF9,Primary sampling: averaged [10 sec sampling, 1 dbar average from surface to 20 dbar; 10 sec sampling, 5 dbar average from 20 dbar to 200 dbar; 10 sec sampling, 30 dbar average from 200 dbar to 1000 dbar],1,1
6902674,150941,2016-01-31T15:53:00Z,-6.0040,-81.3040,12,22.475,35.123,00111111,PRES,PRES,50943CF9,Primary sampling: averaged [10 sec sampling, 1 dbar average from surface to 20 dbar; 10 sec sampling, 5 dbar average from 20 dbar to 200 dbar; 10 sec sampling, 30 dbar average from 200 dbar to 1000 dbar],1,1
6902674,150941,2016-01-31T15:53:00Z,-6.0040,-81.3040,17,21.833,35.139,00111111,PRES,PRES,50943CF9,Primary sampling: averaged [10 sec sampling, 1 dbar average from surface to 20 dbar; 10 sec sampling, 5 dbar average from 20 dbar to 200 dbar; 10 sec sampling, 30 dbar average from 200 dbar to 1000 dbar],1,1
6902674,150941,2016-01-31T15:53:00Z,-6.0040,-81.3040,22,21.104,35.128,00111111,PRES,PRES,50943CF9,Primary sampling: averaged [10 sec sampling, 1 dbar average from surface to 20 dbar; 10 sec sampling, 5 dbar average from 20 dbar to 200 dbar; 10 sec sampling, 30 dbar average from 200 dbar to 1000 dbar],1,1
6902674,150941,2016-01-31T15:53:00Z,-6.0040,-81.3040,27,20.311,35.118,00111111,PRES,PRES,50943CF9,Primary sampling: averaged [10 sec sampling, 1 dbar average from surface to 20 dbar; 10 sec sampling, 5 dbar average from 20 dbar to 200 dbar; 10 sec sampling, 30 dbar average from 200 dbar to 1000 dbar],1,1
6902674,150941,2016-01-31T15:53:00Z,-6.0040,-81.3040,32,19.863,35.128,00111111,PRES,PRES,50943CF9,Primary sampling: averaged [10 sec sampling, 1 dbar average from surface to 20 dbar; 10 sec sampling, 5 dbar average from 20 dbar to 200 dbar; 10 sec sampling, 30 dbar average from 200 dbar to 1000 dbar],1,1
6902674,150941,2016-01-31T15:53:00Z,-6.0040,-81.3040,37,19.636,35.128,00111111,PRES,PRES,50943CF9,Primary sampling: averaged [10 sec sampling, 1 dbar average from surface to 20 dbar; 10 sec sampling, 5 dbar average from 20 dbar to 200 dbar; 10 sec sampling, 30 dbar average from 200 dbar to 1000 dbar],1,1
6902674,150941,2016-01-31T15:53:00Z,-6.0040,-81.3040,42,19.368,35.116,00111111,PRES,PRES,50943CF9,Primary sampling: averaged [10 sec sampling, 1 dbar average from surface to 20 dbar; 10 sec sampling, 5 dbar average from 20 dbar to 200 dbar; 10 sec sampling, 30 dbar average from 200 dbar to 1000 dbar],1,1
6902674,150941,2016-01-31T15:53:00Z,-6.0040,-81.3040,47,19.032,35.103,00111111,PRES,PRES,50943CF9,Primary sampling: averaged [10 sec sampling, 1 dbar average from surface to 20 dbar; 10 sec sampling, 5 dbar average from 20 dbar to 200 dbar; 10 sec sampling, 30 dbar average from 200 dbar to 1000 dbar],1,1
6902674,150941,2016-01-31T15:53:00Z,-6.0040,-81.3040,52,18.763,35.119,00111111,PRES,PRES,50943CF9,Primary sampling: averaged [10 sec sampling, 1 dbar average from surface to 20 dbar; 10 sec sampling, 5 dbar average from 20 dbar to 200 dbar; 10 sec sampling, 30 dbar average from 200 dbar to 1000 dbar],1,1
