PLATFORM,ARGOS_ID,DATE (YYYY-MM-DDTHH:MI:SSZ),LATITUDE (degree_north),LONGITUDE (degree_east),PRES (decibar),TEMP (degree_Celsius),PSAL (psu),QC,PARAMETER,STATION_PARAMETERS,GTSPP_UNIQUE_PROFILE_ID,VERTICAL_SAMPLING_SCHEME,CONFIG_MISSION_NUMBER,PROFILE_NUMBER
6902665,150938,2015-11-22T23:41:00Z,-8.9600,-80.0310,8,20.764,35.225,00111111,PRES,PRES,8041B1BE,Primary sampling: averaged [10 sec sampling, 1 dbar average from surface to 20 dbar; 10 sec sampling, 5 dbar average from 20 dbar to 200 dbar; 10 sec sampling, 30 dbar average from 200 dbar to 1000 dbar],1,1
6902665,150938,2015-11-22T23:41:00Z,-8.9600,-80.0310,12,20.741,35.224,00111111,PRES,PRES,8041B1BE,Primary sampling: averaged [10 sec sampling, 1 dbar average from surface to 20 dbar; 10 sec sampling, 5 dbar average from 20 dbar to 200 dbar; 10 sec sampling, 30 dbar average from 200 dbar to 1000 dbar],1,1
6902665,150938,2015-11-22T23:41:00Z,-8.9600,-80.0310,17,20.676,35.22,00111111,PRES,PRES,8041B1BE,Primary sampling: averaged [10 sec sampling, 1 dbar average from surface to 20 dbar; 10 sec sampling, 5 dbar average from 20 dbar to 200 dbar; 10 sec sampling, 30 dbar average from 200 dbar to 1000 dbar],1,1
6902665,150938,2015-11-22T23:41:00Z,-8.9600,-80.0310,22,20.51,35.202,00111111,PRES,PRES,8041B1BE,Primary sampling: averaged [10 sec sampling, 1 dbar average from surface to 20 dbar; 10 sec sampling, 5 dbar average from 20 dbar to 200 dbar; 10 sec sampling, 30 dbar average from 200 dbar to 1000 dbar],1,1
6902665,150938,2015-11-22T23:41:00Z,-8.9600,-80.0310,27,20.264,35.173,00111111,PRES,PRES,8041B1BE,Primary sampling: averaged [10 sec sampling, 1 dbar average from surface to 20 dbar; 10 sec sampling, 5 dbar average from 20 dbar to 200 dbar; 10 sec sampling, 30 dbar average from 200 dbar to 1000 dbar],1,1
6902665,150938,2015-11-22T23:41:00Z,-8.9600,-80.0310,32,20.145,35.149,00111111,PRES,PRES,8041B1BE,Primary sampling: averaged [10 sec sampling, 1 dbar average from surface to 20 dbar; 10 sec sampling, 5 dbar average from 20 dbar to 200 dbar; 10 sec sampling, 30 dbar average from 200 dbar to 1000 dbar],1,1
6902665,150938,2015-11-22T23:41:00Z,-8.9600,-80.0310,37,19.911,35.136,00111111,PRES,PRES,8041B1BE,Primary sampling: averaged [10 sec sampling, 1 dbar average from surface to 20 dbar; 10 sec sampling, 5 dbar average from 20 dbar to 200 dbar; 10 sec sampling, 30 dbar average from 200 dbar to 1000 dbar],1,1
6902665,150938,2015-11-22T23:41:00Z,-8.9600,-80.0310,42,19.254,35.119,00111111,PRES,PRES,8041B1BE,Primary sampling: averaged [10 sec sampling, 1 dbar average from surface to 20 dbar; 10 sec sampling, 5 dbar average from 20 dbar to 200 dbar; 10 sec sampling, 30 dbar average from 200 dbar to 1000 dbar],1,1
6902665,150938,2015-11-22T23:41:00Z,-8.9600,-80.0310,47,18.704,35.125,00111111,PRES,PRES,8041B1BE,Primary sampling: averaged [10 sec sampling, 1 dbar average from surface to 20 dbar; 10 sec sampling, 5 dbar average from 20 dbar to 200 dbar; 10 sec sampling, 30 dbar average from 200 dbar to 1000 dbar],1,1
6902665,150938,2015-11-22T23:41:00Z,-8.9600,-80.0310,52,17.9,35.12,00111111,PRES,PRES,8041B1BE,Primary sampling: averaged [10 sec sampling, 1 dbar average from surface to 20 dbar; 10 sec sampling, 5 dbar average from 20 dbar to 200 dbar; 10 sec sampling, 30 dbar average from 200 dbar to 1000 dbar],1,1
6902665,150938,2015-11-22T23:41:00Z,-8.9600,-80.0310,57,17.478,35.112,00111111,PRES,PRES,8041B1BE,Primary sampling: averaged [10 sec sampling, 1 dbar average from surface to 20 dbar; 10 sec sampling, 5 dbar average from 20 dbar to 200 dbar; 10 sec sampling, 30 dbar average from 200 dbar to 1000 dbar],1,1
6902665,150938,2015-11-22T23:41:00Z,-8.9600,-80.0310,62,17.19,35.11,00111111,PRES,PRES,8041B1BE,Primary sampling: averaged [10 sec sampling, 1 dbar average from surface to 20 dbar; 10 sec sampling, 5 dbar average from 20 dbar to 200 dbar; 10 sec sampling, 30 dbar average from 200 dbar to 1000 dbar],1,1
6902665,150938,2015-11-22T23:41:00Z,-8.9600,-80.0310,67,17.016,35.107,00111111,PRES,PRES,8041B1BE,Primary sampling: averaged [10 sec sampling, 1 dbar average from surface to 20 dbar; 10 sec sampling, 5 dbar average from 20 dbar to 200 dbar; 10 sec sampling, 30 dbar average from 200 dbar to 1000 dbar],1,1
6902665,150938,2015-11-22T23:41:00Z,-8.9600,-80.0310,72,16.82,35.104,00111111,PRES,PRES,8041B1BE,Primary sampling: averaged [10 sec sampling, 1 dbar average from surface to 20 dbar; 10 sec sampling, 5 dbar average from 20 dbar to 200 dbar; 10 sec sampling, 30 dbar average from 200 dbar to 1000 dbar],1,1
6902665,150938,2015-11-22T23:41:00Z,-8.9600,-80.0310,77,16.656,35.099,00111111,PRES,PRES,8041B1BE,Primary sampling: averaged [10 sec sampling, 1 dbar average from surface to 20 dbar; 10 sec sampling, 5 dbar average from 20 dbar to 200 dbar; 10 sec sampling, 30 dbar average from 200 dbar to 1000 dbar],1,1
6902665,150938,2015-11-22T23:41:00Z,-8.9600,-80.0310,82,16.438,35.089,00111111,PRES,PRES,8041B1BE,Primary sampling: averaged [10 sec sampling, 1 dbar average from surface to 20 dbar; 10 sec sampling, 5 dbar average from 20 dbar to 200 dbar; 10 sec sampling, 30 dbar average from 200 dbar to 1000 dbar],1,1
6902665,150938,2015-11-22T23:41:00Z,-8.9600,-80.0310,87,16.314,35.084,00111111,PRES,PRES,8041B1BE,Primary sampling: averaged [10 sec sampling, 1 dbar average from surface to 20 dbar; 10 sec sampling, 5 dbar average from 20 dbar to 200 dbar; 10 sec sampling, 30 dbar average from 200 dbar to 1000 dbar],1,1
6902665,150938,2015-11-22T23:41:00Z,-8.9600,-80.0310,92,16.191,35.08,00111111,PRES,PRES,8041B1BE,Primary sampling: averaged [10 sec sampling, 1 dbar average from surface to 20 dbar; 10 sec sampling, 5 dbar average from 20 dbar to 200 dbar; 10 sec sampling, 30 dbar average from 200 dbar to 1000 dbar],1,1
6902665,150938,2015-11-22T23:41:00Z,-8.9600,-80.0310,97,16.048,35.075,00111111,PRES,PRES,8041B1BE,Primary sampling: averaged [10 sec sampling, 1 dbar average from surface to 20 dbar; 10 sec sampling, 5 dbar average from 20 dbar to 200 dbar; 10 sec sampling, 30 dbar average from 200 dbar to 1000 dbar],1,1
6902665,150938,2015-11-22T23:41:00Z,-8.9600,-80.0310,102,15.968,35.072,00111111,PRES,PRES,8041B1BE,Primary sampling: averaged [10 sec sampling, 1 dbar average from surface to 20 dbar; 10 sec sampling, 5 dbar average from 20 dbar to 200 dbar; 10 sec sampling, 30 dbar average from 200 dbar to 1000 dbar],1,1
