PLATFORM,ARGOS_ID,DATE (YYYY-MM-DDTHH:MI:SSZ),LATITUDE (degree_north),LONGITUDE (degree_east),PRES (decibar),TEMP (degree_Celsius),PSAL (psu),QC,PARAMETER,STATION_PARAMETERS,GTSPP_UNIQUE_PROFILE_ID,VERTICAL_SAMPLING_SCHEME,CONFIG_MISSION_NUMBER,PROFILE_NUMBER
6902673,150940,2016-01-28T13:59:00Z,-8.1460,-80.4620,9,24.2,35.239,00111111,PRES,PRES,6969E706,Primary sampling: averaged [10 sec sampling, 1 dbar average from surface to 20 dbar; 10 sec sampling, 5 dbar average from 20 dbar to 200 dbar; 10 sec sampling, 30 dbar average from 200 dbar to 1000 dbar],1,1
6902673,150940,2016-01-28T13:59:00Z,-8.1460,-80.4620,12,24.173,35.24,00111111,PRES,PRES,6969E706,Primary sampling: averaged [10 sec sampling, 1 dbar average from surface to 20 dbar; 10 sec sampling, 5 dbar average from 20 dbar to 200 dbar; 10 sec sampling, 30 dbar average from 200 dbar to 1000 dbar],1,1
6902673,150940,2016-01-28T13:59:00Z,-8.1460,-80.4620,17,23.894,35.234,00111111,PRES,PRES,6969E706,Primary sampling: averaged [10 sec sampling, 1 dbar average from surface to 20 dbar; 10 sec sampling, 5 dbar average from 20 dbar to 200 dbar; 10 sec sampling, 30 dbar average from 200 dbar to 1000 dbar],1,1
6902673,150940,2016-01-28T13:59:00Z,-8.1460,-80.4620,22,22.838,35.219,00111111,PRES,PRES,6969E706,Primary sampling: averaged [10 sec sampling, 1 dbar average from surface to 20 dbar; 10 sec sampling, 5 dbar average from 20 dbar to 200 dbar; 10 sec sampling, 30 dbar average from 200 dbar to 1000 dbar],1,1
6902673,150940,2016-01-28T13:59:00Z,-8.1460,-80.4620,27,22.272,35.206,00111111,PRES,PRES,6969E706,Primary sampling: averaged [10 sec sampling, 1 dbar average from surface to 20 dbar; 10 sec sampling, 5 dbar average from 20 dbar to 200 dbar; 10 sec sampling, 30 dbar average from 200 dbar to 1000 dbar],1,1
6902673,150940,2016-01-28T13:59:00Z,-8.1460,-80.4620,32,22.133,35.203,00111111,PRES,PRES,6969E706,Primary sampling: averaged [10 sec sampling, 1 dbar average from surface to 20 dbar; 10 sec sampling, 5 dbar average from 20 dbar to 200 dbar; 10 sec sampling, 30 dbar average from 200 dbar to 1000 dbar],1,1
6902673,150940,2016-01-28T13:59:00Z,-8.1460,-80.4620,37,21.907,35.211,00111111,PRES,PRES,6969E706,Primary sampling: averaged [10 sec sampling, 1 dbar average from surface to 20 dbar; 10 sec sampling, 5 dbar average from 20 dbar to 200 dbar; 10 sec sampling, 30 dbar average from 200 dbar to 1000 dbar],1,1
6902673,150940,2016-01-28T13:59:00Z,-8.1460,-80.4620,42,20.545,35.227,00111111,PRES,PRES,6969E706,Primary sampling: averaged [10 sec sampling, 1 dbar average from surface to 20 dbar; 10 sec sampling, 5 dbar average from 20 dbar to 200 dbar; 10 sec sampling, 30 dbar average from 200 dbar to 1000 dbar],1,1
6902673,150940,2016-01-28T13:59:00Z,-8.1460,-80.4620,47,19.702,35.211,00111111,PRES,PRES,6969E706,Primary sampling: averaged [10 sec sampling, 1 dbar average from surface to 20 dbar; 10 sec sampling, 5 dbar average from 20 dbar to 200 dbar; 10 sec sampling, 30 dbar average from 200 dbar to 1000 dbar],1,1
6902673,150940,2016-01-28T13:59:00Z,-8.1460,-80.4620,52,19.488,35.204,00111111,PRES,PRES,6969E706,Primary sampling: averaged [10 sec sampling, 1 dbar average from surface to 20 dbar; 10 sec sampling, 5 dbar average from 20 dbar to 200 dbar; 10 sec sampling, 30 dbar average from 200 dbar to 1000 dbar],1,1
6902673,150940,2016-01-28T13:59:00Z,-8.1460,-80.4620,57,19.188,35.19,00111111,PRES,PRES,6969E706,Primary sampling: averaged [10 sec sampling, 1 dbar average from surface to 20 dbar; 10 sec sampling, 5 dbar average from 20 dbar to 200 dbar; 10 sec sampling, 30 dbar average from 200 dbar to 1000 dbar],1,1
6902673,150940,2016-01-28T13:59:00Z,-8.1460,-80.4620,62,18.708,35.169,00111111,PRES,PRES,6969E706,Primary sampling: averaged [10 sec sampling, 1 dbar average from surface to 20 dbar; 10 sec sampling, 5 dbar average from 20 dbar to 200 dbar; 10 sec sampling, 30 dbar average from 200 dbar to 1000 dbar],1,1
6902673,150940,2016-01-28T13:59:00Z,-8.1460,-80.4620,67,18.314,35.149,00111111,PRES,PRES,6969E706,Primary sampling: averaged [10 sec sampling, 1 dbar average from surface to 20 dbar; 10 sec sampling, 5 dbar average from 20 dbar to 200 dbar; 10 sec sampling, 30 dbar average from 200 dbar to 1000 dbar],1,1
6902673,150940,2016-01-28T13:59:00Z,-8.1460,-80.4620,72,18.193,35.148,00111111,PRES,PRES,6969E706,Primary sampling: averaged [10 sec sampling, 1 dbar average from surface to 20 dbar; 10 sec sampling, 5 dbar average from 20 dbar to 200 dbar; 10 sec sampling, 30 dbar average from 200 dbar to 1000 dbar],1,1
6902673,150940,2016-01-28T13:59:00Z,-8.1460,-80.4620,77,17.412,35.124,00111111,PRES,PRES,6969E706,Primary sampling: averaged [10 sec sampling, 1 dbar average from surface to 20 dbar; 10 sec sampling, 5 dbar average from 20 dbar to 200 dbar; 10 sec sampling, 30 dbar average from 200 dbar to 1000 dbar],1,1
6902673,150940,2016-01-28T13:59:00Z,-8.1460,-80.4620,82,17.143,35.112,00111111,PRES,PRES,6969E706,Primary sampling: averaged [10 sec sampling, 1 dbar average from surface to 20 dbar; 10 sec sampling, 5 dbar average from 20 dbar to 200 dbar; 10 sec sampling, 30 dbar average from 200 dbar to 1000 dbar],1,1
6902673,150940,2016-01-28T13:59:00Z,-8.1460,-80.4620,87,16.945,35.105,00111111,PRES,PRES,6969E706,Primary sampling: averaged [10 sec sampling, 1 dbar average from surface to 20 dbar; 10 sec sampling, 5 dbar average from 20 dbar to 200 dbar; 10 sec sampling, 30 dbar average from 200 dbar to 1000 dbar],1,1
6902673,150940,2016-01-28T13:59:00Z,-8.1460,-80.4620,92,16.615,35.095,00111111,PRES,PRES,6969E706,Primary sampling: averaged [10 sec sampling, 1 dbar average from surface to 20 dbar; 10 sec sampling, 5 dbar average from 20 dbar to 200 dbar; 10 sec sampling, 30 dbar average from 200 dbar to 1000 dbar],1,1
6902673,150940,2016-01-28T13:59:00Z,-8.1460,-80.4620,97,16.339,35.084,00111111,PRES,PRES,6969E706,Primary sampling: averaged [10 sec sampling, 1 dbar average from surface to 20 dbar; 10 sec sampling, 5 dbar average from 20 dbar to 200 dbar; 10 sec sampling, 30 dbar average from 200 dbar to 1000 dbar],1,1
6902673,150940,2016-01-28T13:59:00Z,-8.1460,-80.4620,102,16.097,35.071,00111111,PRES,PRES,6969E706,Primary sampling: averaged [10 sec sampling, 1 dbar average from surface to 20 dbar; 10 sec sampling, 5 dbar average from 20 dbar to 200 dbar; 10 sec sampling, 30 dbar average from 200 dbar to 1000 dbar],1,1
6902673,150940,2016-01-28T13:59:00Z,-8.1460,-80.4620,107,15.874,35.058,00111111,PRES,PRES,6969E706,Primary sampling: averaged [10 sec sampling, 1 dbar average from surface to 20 dbar; 10 sec sampling, 5 dbar average from 20 dbar to 200 dbar; 10 sec sampling, 30 dbar average from 200 dbar to 1000 dbar],1,1
6902673,150940,2016-01-28T13:59:00Z,-8.1460,-80.4620,112,15.457,35.039,00111111,PRES,PRES,6969E706,Primary sampling: averaged [10 sec sampling, 1 dbar average from surface to 20 dbar; 10 sec sampling, 5 dbar average from 20 dbar to 200 dbar; 10 sec sampling, 30 dbar average from 200 dbar to 1000 dbar],1,1
6902673,150940,2016-01-28T13:59:00Z,-8.1460,-80.4620,117,15.127,35.025,00111111,PRES,PRES,6969E706,Primary sampling: averaged [10 sec sampling, 1 dbar average from surface to 20 dbar; 10 sec sampling, 5 dbar average from 20 dbar to 200 dbar; 10 sec sampling, 30 dbar average from 200 dbar to 1000 dbar],1,1
6902673,150940,2016-01-28T13:59:00Z,-8.1460,-80.4620,122,14.862,35.011,00111111,PRES,PRES,6969E706,Primary sampling: averaged [10 sec sampling, 1 dbar average from surface to 20 dbar; 10 sec sampling, 5 dbar average from 20 dbar to 200 dbar; 10 sec sampling, 30 dbar average from 200 dbar to 1000 dbar],1,1
6902673,150940,2016-01-28T13:59:00Z,-8.1460,-80.4620,127,14.654,35.002,00111111,PRES,PRES,6969E706,Primary sampling: averaged [10 sec sampling, 1 dbar average from surface to 20 dbar; 10 sec sampling, 5 dbar average from 20 dbar to 200 dbar; 10 sec sampling, 30 dbar average from 200 dbar to 1000 dbar],1,1
6902673,150940,2016-01-28T13:59:00Z,-8.1460,-80.4620,132,14.543,34.994,00111111,PRES,PRES,6969E706,Primary sampling: averaged [10 sec sampling, 1 dbar average from surface to 20 dbar; 10 sec sampling, 5 dbar average from 20 dbar to 200 dbar; 10 sec sampling, 30 dbar average from 200 dbar to 1000 dbar],1,1
6902673,150940,2016-01-28T13:59:00Z,-8.1460,-80.4620,137,14.349,34.983,00111111,PRES,PRES,6969E706,Primary sampling: averaged [10 sec sampling, 1 dbar average from surface to 20 dbar; 10 sec sampling, 5 dbar average from 20 dbar to 200 dbar; 10 sec sampling, 30 dbar average from 200 dbar to 1000 dbar],1,1
6902673,150940,2016-01-28T13:59:00Z,-8.1460,-80.4620,142,13.971,34.961,00111111,PRES,PRES,6969E706,Primary sampling: averaged [10 sec sampling, 1 dbar average from surface to 20 dbar; 10 sec sampling, 5 dbar average from 20 dbar to 200 dbar; 10 sec sampling, 30 dbar average from 200 dbar to 1000 dbar],1,1
6902673,150940,2016-01-28T13:59:00Z,-8.1460,-80.4620,147,13.768,34.951,00111111,PRES,PRES,6969E706,Primary sampling: averaged [10 sec sampling, 1 dbar average from surface to 20 dbar; 10 sec sampling, 5 dbar average from 20 dbar to 200 dbar; 10 sec sampling, 30 dbar average from 200 dbar to 1000 dbar],1,1
6902673,150940,2016-01-28T13:59:00Z,-8.1460,-80.4620,152,13.706,34.948,00111111,PRES,PRES,6969E706,Primary sampling: averaged [10 sec sampling, 1 dbar average from surface to 20 dbar; 10 sec sampling, 5 dbar average from 20 dbar to 200 dbar; 10 sec sampling, 30 dbar average from 200 dbar to 1000 dbar],1,1
