PLATFORM,ARGOS_ID,DATE (YYYY-MM-DDTHH:MI:SSZ),LATITUDE (degree_north),LONGITUDE (degree_east),PRES (decibar),TEMP (degree_Celsius),PSAL (psu),QC,STATION_NUMBER,PARAMETER,PREDEPLOYMENT_CALIB_EQUATION,STATION_PARAMETERS,VERTICAL_SAMPLING_SCHEME,CONFIG_MISSION_NUMBER,PROFILE_NUMBER
3901055,n/a,2015-02-19T02:53:55Z,-0.0196,-82.8149,47.96,16.511,35.001,00111111,5505,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901055,n/a,2015-02-19T02:53:55Z,-0.0196,-82.8149,50,16.478,35.004,00111111,5505,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901055,n/a,2015-02-19T02:53:55Z,-0.0196,-82.8149,52,16.475,35.008,00111111,5505,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901055,n/a,2015-02-19T02:53:55Z,-0.0196,-82.8149,54.04,16.469,35.012,00111111,5505,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901055,n/a,2015-02-19T02:53:55Z,-0.0196,-82.8149,56,16.457,35.012,00111111,5505,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901055,n/a,2015-02-19T02:53:55Z,-0.0196,-82.8149,58,16.463,35.016,00111111,5505,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901055,n/a,2015-02-19T02:53:55Z,-0.0196,-82.8149,59.96,16.481,35.022,00111111,5505,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901055,n/a,2015-02-19T02:53:55Z,-0.0196,-82.8149,61.96,16.493,35.028,00111111,5505,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901055,n/a,2015-02-19T02:53:55Z,-0.0196,-82.8149,63.96,16.493,35.029,00111111,5505,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901055,n/a,2015-02-19T02:53:55Z,-0.0196,-82.8149,65.96,16.481,35.028,00111111,5505,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901055,n/a,2015-02-19T02:53:55Z,-0.0196,-82.8149,68,16.436,35.026,00111111,5505,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901055,n/a,2015-02-19T02:53:55Z,-0.0196,-82.8149,70,16.391,35.023,00111111,5505,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901055,n/a,2015-02-19T02:53:55Z,-0.0196,-82.8149,72,16.373,35.023,00111111,5505,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901055,n/a,2015-02-19T02:53:55Z,-0.0196,-82.8149,74,16.361,35.023,00111111,5505,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901055,n/a,2015-02-19T02:53:55Z,-0.0196,-82.8149,76,16.346,35.023,00111111,5505,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901055,n/a,2015-02-19T02:53:55Z,-0.0196,-82.8149,78,16.313,35.023,00111111,5505,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901055,n/a,2015-02-19T02:53:55Z,-0.0196,-82.8149,79.96,16.283,35.023,00111111,5505,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901055,n/a,2015-02-19T02:53:55Z,-0.0196,-82.8149,81.96,16.265,35.023,00111111,5505,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901055,n/a,2015-02-19T02:53:55Z,-0.0196,-82.8149,84,16.241,35.022,00111111,5505,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901055,n/a,2015-02-19T02:53:55Z,-0.0196,-82.8149,86,16.217,35.021,00111111,5505,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901055,n/a,2015-02-19T02:53:55Z,-0.0196,-82.8149,88,16.193,35.018,00111111,5505,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901055,n/a,2015-02-19T02:53:55Z,-0.0196,-82.8149,89.96,16.085,35.012,00111111,5505,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901055,n/a,2015-02-19T02:53:55Z,-0.0196,-82.8149,91.96,15.928,35.013,00111111,5505,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901055,n/a,2015-02-19T02:53:55Z,-0.0196,-82.8149,93.96,15.836,35.007,00111111,5505,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901055,n/a,2015-02-19T02:53:55Z,-0.0196,-82.8149,96,15.732,35.004,00111111,5505,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901055,n/a,2015-02-19T02:53:55Z,-0.0196,-82.8149,98,15.64,35.006,00111111,5505,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901055,n/a,2015-02-19T02:53:55Z,-0.0196,-82.8149,100,15.6,35.002,00111111,5505,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901055,n/a,2015-02-19T02:53:55Z,-0.0196,-82.8149,102,15.556,34.997,00111111,5505,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901055,n/a,2015-02-19T02:53:55Z,-0.0196,-82.8149,104.04,15.504,34.996,00111111,5505,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901055,n/a,2015-02-19T02:53:55Z,-0.0196,-82.8149,106.04,15.516,35.005,00111111,5505,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901055,n/a,2015-02-19T02:53:55Z,-0.0196,-82.8149,108,15.526,35.012,00111111,5505,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901055,n/a,2015-02-19T02:53:55Z,-0.0196,-82.8149,110,15.52,35.014,00111111,5505,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901055,n/a,2015-02-19T02:53:55Z,-0.0196,-82.8149,112.04,15.514,35.013,00111111,5505,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901055,n/a,2015-02-19T02:53:55Z,-0.0196,-82.8149,114,15.502,35.012,00111111,5505,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901055,n/a,2015-02-19T02:53:55Z,-0.0196,-82.8149,116,15.482,35.011,00111111,5505,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901055,n/a,2015-02-19T02:53:55Z,-0.0196,-82.8149,118,15.438,35.011,00111111,5505,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901055,n/a,2015-02-19T02:53:55Z,-0.0196,-82.8149,120.04,15.354,35.01,00111111,5505,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901055,n/a,2015-02-19T02:53:55Z,-0.0196,-82.8149,122.04,15.314,35.007,00111111,5505,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901055,n/a,2015-02-19T02:53:55Z,-0.0196,-82.8149,124,15.206,35.001,00111111,5505,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901055,n/a,2015-02-19T02:53:55Z,-0.0196,-82.8149,126.04,15.086,34.998,00111111,5505,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901055,n/a,2015-02-19T02:53:55Z,-0.0196,-82.8149,128.04,14.944,34.995,00111111,5505,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901055,n/a,2015-02-19T02:53:55Z,-0.0196,-82.8149,130,14.844,34.992,00111111,5505,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901055,n/a,2015-02-19T02:53:55Z,-0.0196,-82.8149,132,14.788,34.99,00111111,5505,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901055,n/a,2015-02-19T02:53:55Z,-0.0196,-82.8149,134,14.742,34.988,00111111,5505,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901055,n/a,2015-02-19T02:53:55Z,-0.0196,-82.8149,136,14.702,34.986,00111111,5505,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901055,n/a,2015-02-19T02:53:55Z,-0.0196,-82.8149,137.96,14.644,34.983,00111111,5505,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901055,n/a,2015-02-19T02:53:55Z,-0.0196,-82.8149,139.96,14.546,34.981,00111111,5505,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901055,n/a,2015-02-19T02:53:55Z,-0.0196,-82.8149,141.96,14.486,34.979,00111111,5505,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901055,n/a,2015-02-19T02:53:55Z,-0.0196,-82.8149,143.96,14.455,34.978,00111111,5505,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901055,n/a,2015-02-19T02:53:55Z,-0.0196,-82.8149,146,14.434,34.978,00111111,5505,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901055,n/a,2015-02-19T02:53:55Z,-0.0196,-82.8149,148,14.413,34.977,00111111,5505,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901055,n/a,2015-02-19T02:53:55Z,-0.0196,-82.8149,150,14.377,34.976,00111111,5505,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901055,n/a,2015-02-19T02:53:55Z,-0.0196,-82.8149,151.96,14.342,34.975,00111111,5505,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901055,n/a,2015-02-19T02:53:55Z,-0.0196,-82.8149,154,14.301,34.974,00111111,5505,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901055,n/a,2015-02-19T02:53:55Z,-0.0196,-82.8149,155.96,14.279,34.973,00111111,5505,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901055,n/a,2015-02-19T02:53:55Z,-0.0196,-82.8149,157.96,14.257,34.972,00111111,5505,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901055,n/a,2015-02-19T02:53:55Z,-0.0196,-82.8149,159.96,14.229,34.97,00111111,5505,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901055,n/a,2015-02-19T02:53:55Z,-0.0196,-82.8149,161.96,14.191,34.968,00111111,5505,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901055,n/a,2015-02-19T02:53:55Z,-0.0196,-82.8149,164.04,14.168,34.968,00111111,5505,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901055,n/a,2015-02-19T02:53:55Z,-0.0196,-82.8149,166.04,14.154,34.968,00111111,5505,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901055,n/a,2015-02-19T02:53:55Z,-0.0196,-82.8149,168,14.094,34.963,00111111,5505,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901055,n/a,2015-02-19T02:53:55Z,-0.0196,-82.8149,169.96,14.019,34.959,00111111,5505,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901055,n/a,2015-02-19T02:53:55Z,-0.0196,-82.8149,171.96,13.933,34.956,00111111,5505,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901055,n/a,2015-02-19T02:53:55Z,-0.0196,-82.8149,173.96,13.898,34.955,00111111,5505,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901055,n/a,2015-02-19T02:53:55Z,-0.0196,-82.8149,176,13.82,34.952,00111111,5505,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901055,n/a,2015-02-19T02:53:55Z,-0.0196,-82.8149,178,13.784,34.949,00111111,5505,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901055,n/a,2015-02-19T02:53:55Z,-0.0196,-82.8149,180,13.764,34.948,00111111,5505,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901055,n/a,2015-02-19T02:53:55Z,-0.0196,-82.8149,182,13.724,34.947,00111111,5505,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901055,n/a,2015-02-19T02:53:55Z,-0.0196,-82.8149,184.04,13.701,34.946,00111111,5505,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901055,n/a,2015-02-19T02:53:55Z,-0.0196,-82.8149,186.04,13.693,34.946,00111111,5505,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901055,n/a,2015-02-19T02:53:55Z,-0.0196,-82.8149,188,13.693,34.946,00111111,5505,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901055,n/a,2015-02-19T02:53:55Z,-0.0196,-82.8149,190,13.691,34.945,00111111,5505,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901055,n/a,2015-02-19T02:53:55Z,-0.0196,-82.8149,192,13.689,34.945,00111111,5505,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901055,n/a,2015-02-19T02:53:55Z,-0.0196,-82.8149,193.96,13.685,34.944,00111111,5505,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901055,n/a,2015-02-19T02:53:55Z,-0.0196,-82.8149,195.96,13.627,34.942,00111111,5505,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901055,n/a,2015-02-19T02:53:55Z,-0.0196,-82.8149,197.96,13.573,34.94,00111111,5505,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901055,n/a,2015-02-19T02:53:55Z,-0.0196,-82.8149,200,13.539,34.941,00111111,5505,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901055,n/a,2015-02-19T02:53:55Z,-0.0196,-82.8149,202.04,13.505,34.939,00111111,5505,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901055,n/a,2015-02-19T02:53:55Z,-0.0196,-82.8149,204.04,13.469,34.939,00111111,5505,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901055,n/a,2015-02-19T02:53:55Z,-0.0196,-82.8149,206,13.447,34.938,00111111,5505,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901055,n/a,2015-02-19T02:53:55Z,-0.0196,-82.8149,208,13.429,34.937,00111111,5505,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901055,n/a,2015-02-19T02:53:55Z,-0.0196,-82.8149,210.04,13.387,34.935,00111111,5505,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901055,n/a,2015-02-19T02:53:55Z,-0.0196,-82.8149,212,13.327,34.93,00111111,5505,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901055,n/a,2015-02-19T02:53:55Z,-0.0196,-82.8149,214,13.187,34.924,00111111,5505,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901055,n/a,2015-02-19T02:53:55Z,-0.0196,-82.8149,216,13.091,34.919,00111111,5505,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901055,n/a,2015-02-19T02:53:55Z,-0.0196,-82.8149,218,13.081,34.918,00111111,5505,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901055,n/a,2015-02-19T02:53:55Z,-0.0196,-82.8149,220.04,13.075,34.917,00111111,5505,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901055,n/a,2015-02-19T02:53:55Z,-0.0196,-82.8149,222.04,13.037,34.914,00111111,5505,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901055,n/a,2015-02-19T02:53:55Z,-0.0196,-82.8149,224.04,12.927,34.909,00111111,5505,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901055,n/a,2015-02-19T02:53:55Z,-0.0196,-82.8149,226.04,12.901,34.907,00111111,5505,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901055,n/a,2015-02-19T02:53:55Z,-0.0196,-82.8149,228,12.875,34.905,00111111,5505,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901055,n/a,2015-02-19T02:53:55Z,-0.0196,-82.8149,230,12.843,34.903,00111111,5505,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901055,n/a,2015-02-19T02:53:55Z,-0.0196,-82.8149,232,12.801,34.899,00111111,5505,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901055,n/a,2015-02-19T02:53:55Z,-0.0196,-82.8149,234,12.773,34.896,00111111,5505,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
