PLATFORM,ARGOS_ID,DATE (YYYY-MM-DDTHH:MI:SSZ),LATITUDE (degree_north),LONGITUDE (degree_east),PRES (decibar),TEMP (degree_Celsius),PSAL (psu),QC,STATION_NUMBER,PARAMETER,PREDEPLOYMENT_CALIB_EQUATION,STATION_PARAMETERS,VERTICAL_SAMPLING_SCHEME,CONFIG_MISSION_NUMBER,PROFILE_NUMBER
3900837,n/a,2015-02-01T00:31:39Z,-7.8891,-83.7963,12.04,23.139,35.34,00111111,4459,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],5,1
3900837,n/a,2015-02-01T00:31:39Z,-7.8891,-83.7963,14.04,23.139,35.339,00111111,4459,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],5,1
3900837,n/a,2015-02-01T00:31:39Z,-7.8891,-83.7963,16.04,23.145,35.339,00111111,4459,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],5,1
3900837,n/a,2015-02-01T00:31:39Z,-7.8891,-83.7963,18.08,23.139,35.339,00111111,4459,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],5,1
3900837,n/a,2015-02-01T00:31:39Z,-7.8891,-83.7963,20.04,23.145,35.339,00111111,4459,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],5,1
3900837,n/a,2015-02-01T00:31:39Z,-7.8891,-83.7963,21.96,23.139,35.339,00111111,4459,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],5,1
3900837,n/a,2015-02-01T00:31:39Z,-7.8891,-83.7963,24.04,23.133,35.34,00111111,4459,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],5,1
3900837,n/a,2015-02-01T00:31:39Z,-7.8891,-83.7963,26.04,23.127,35.339,00111111,4459,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],5,1
3900837,n/a,2015-02-01T00:31:39Z,-7.8891,-83.7963,28,23.133,35.337,00111111,4459,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],5,1
3900837,n/a,2015-02-01T00:31:39Z,-7.8891,-83.7963,30,23.121,35.333,00111111,4459,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],5,1
3900837,n/a,2015-02-01T00:31:39Z,-7.8891,-83.7963,31.96,22.965,35.336,00111111,4459,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],5,1
3900837,n/a,2015-02-01T00:31:39Z,-7.8891,-83.7963,33.96,22.269,35.381,00111111,4459,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],5,1
3900837,n/a,2015-02-01T00:31:39Z,-7.8891,-83.7963,36.04,21.693,35.423,00111111,4459,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],5,1
3900837,n/a,2015-02-01T00:31:39Z,-7.8891,-83.7963,38.04,21.603,35.426,00111111,4459,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],5,1
3900837,n/a,2015-02-01T00:31:39Z,-7.8891,-83.7963,40.04,21.561,35.424,00111111,4459,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],5,1
3900837,n/a,2015-02-01T00:31:39Z,-7.8891,-83.7963,41.96,21.534,35.422,00111111,4459,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],5,1
3900837,n/a,2015-02-01T00:31:39Z,-7.8891,-83.7963,44,21.507,35.417,00111111,4459,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],5,1
3900837,n/a,2015-02-01T00:31:39Z,-7.8891,-83.7963,46.04,21.48,35.411,00111111,4459,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],5,1
3900837,n/a,2015-02-01T00:31:39Z,-7.8891,-83.7963,48.04,21.372,35.397,00111111,4459,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],5,1
3900837,n/a,2015-02-01T00:31:39Z,-7.8891,-83.7963,50,21.192,35.382,00111111,4459,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],5,1
3900837,n/a,2015-02-01T00:31:39Z,-7.8891,-83.7963,51.96,21.012,35.361,00111111,4459,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],5,1
3900837,n/a,2015-02-01T00:31:39Z,-7.8891,-83.7963,54,19.914,35.292,00111111,4459,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],5,1
3900837,n/a,2015-02-01T00:31:39Z,-7.8891,-83.7963,56,18.942,35.239,00111111,4459,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],5,1
3900837,n/a,2015-02-01T00:31:39Z,-7.8891,-83.7963,57.96,18.771,35.221,00111111,4459,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],5,1
3900837,n/a,2015-02-01T00:31:39Z,-7.8891,-83.7963,60,18.141,35.189,00111111,4459,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],5,1
3900837,n/a,2015-02-01T00:31:39Z,-7.8891,-83.7963,62.04,17.52,35.159,00111111,4459,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],5,1
3900837,n/a,2015-02-01T00:31:39Z,-7.8891,-83.7963,64.04,17.106,35.137,00111111,4459,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],5,1
3900837,n/a,2015-02-01T00:31:39Z,-7.8891,-83.7963,66.04,16.746,35.115,00111111,4459,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],5,1
3900837,n/a,2015-02-01T00:31:39Z,-7.8891,-83.7963,68,16.584,35.102,00111111,4459,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],5,1
3900837,n/a,2015-02-01T00:31:39Z,-7.8891,-83.7963,70,16.395,35.088,00111111,4459,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],5,1
3900837,n/a,2015-02-01T00:31:39Z,-7.8891,-83.7963,72,16.197,35.074,00111111,4459,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],5,1
3900837,n/a,2015-02-01T00:31:39Z,-7.8891,-83.7963,74,15.972,35.058,00111111,4459,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],5,1
3900837,n/a,2015-02-01T00:31:39Z,-7.8891,-83.7963,76,15.738,35.041,00111111,4459,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],5,1
3900837,n/a,2015-02-01T00:31:39Z,-7.8891,-83.7963,77.96,15.432,35.019,00111111,4459,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],5,1
3900837,n/a,2015-02-01T00:31:39Z,-7.8891,-83.7963,79.96,15.117,35.005,00111111,4459,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],5,1
3900837,n/a,2015-02-01T00:31:39Z,-7.8891,-83.7963,81.96,14.91,34.993,00111111,4459,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],5,1
3900837,n/a,2015-02-01T00:31:39Z,-7.8891,-83.7963,84,14.784,34.991,00111111,4459,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],5,1
3900837,n/a,2015-02-01T00:31:39Z,-7.8891,-83.7963,86,14.694,34.992,00111111,4459,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],5,1
3900837,n/a,2015-02-01T00:31:39Z,-7.8891,-83.7963,88.04,14.532,34.986,00111111,4459,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],5,1
3900837,n/a,2015-02-01T00:31:39Z,-7.8891,-83.7963,90,14.397,34.982,00111111,4459,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],5,1
3900837,n/a,2015-02-01T00:31:39Z,-7.8891,-83.7963,91.96,14.309,34.979,00111111,4459,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],5,1
3900837,n/a,2015-02-01T00:31:39Z,-7.8891,-83.7963,94,14.207,34.975,00111111,4459,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],5,1
3900837,n/a,2015-02-01T00:31:39Z,-7.8891,-83.7963,96,14.037,34.969,00111111,4459,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],5,1
3900837,n/a,2015-02-01T00:31:39Z,-7.8891,-83.7963,98,13.947,34.963,00111111,4459,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],5,1
3900837,n/a,2015-02-01T00:31:39Z,-7.8891,-83.7963,99.96,13.903,34.966,00111111,4459,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],5,1
3900837,n/a,2015-02-01T00:31:39Z,-7.8891,-83.7963,102,13.815,34.963,00111111,4459,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],5,1
3900837,n/a,2015-02-01T00:31:39Z,-7.8891,-83.7963,104,13.789,34.961,00111111,4459,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],5,1
3900837,n/a,2015-02-01T00:31:39Z,-7.8891,-83.7963,106,13.775,34.96,00111111,4459,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],5,1
3900837,n/a,2015-02-01T00:31:39Z,-7.8891,-83.7963,108,13.753,34.958,00111111,4459,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],5,1
3900837,n/a,2015-02-01T00:31:39Z,-7.8891,-83.7963,110,13.729,34.957,00111111,4459,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],5,1
3900837,n/a,2015-02-01T00:31:39Z,-7.8891,-83.7963,112,13.699,34.955,00111111,4459,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],5,1
3900837,n/a,2015-02-01T00:31:39Z,-7.8891,-83.7963,114.04,13.645,34.952,00111111,4459,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],5,1
3900837,n/a,2015-02-01T00:31:39Z,-7.8891,-83.7963,116.04,13.611,34.95,00111111,4459,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],5,1
3900837,n/a,2015-02-01T00:31:39Z,-7.8891,-83.7963,118,13.579,34.949,00111111,4459,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],5,1
3900837,n/a,2015-02-01T00:31:39Z,-7.8891,-83.7963,120,13.549,34.949,00111111,4459,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],5,1
3900837,n/a,2015-02-01T00:31:39Z,-7.8891,-83.7963,122.04,13.505,34.948,00111111,4459,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],5,1
3900837,n/a,2015-02-01T00:31:39Z,-7.8891,-83.7963,124,13.483,34.946,00111111,4459,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],5,1
3900837,n/a,2015-02-01T00:31:39Z,-7.8891,-83.7963,125.96,13.435,34.944,00111111,4459,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],5,1
3900837,n/a,2015-02-01T00:31:39Z,-7.8891,-83.7963,127.96,13.413,34.943,00111111,4459,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],5,1
3900837,n/a,2015-02-01T00:31:39Z,-7.8891,-83.7963,129.96,13.385,34.941,00111111,4459,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],5,1
3900837,n/a,2015-02-01T00:31:39Z,-7.8891,-83.7963,132,13.327,34.937,00111111,4459,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],5,1
3900837,n/a,2015-02-01T00:31:39Z,-7.8891,-83.7963,134.04,13.275,34.933,00111111,4459,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],5,1
3900837,n/a,2015-02-01T00:31:39Z,-7.8891,-83.7963,136,13.211,34.931,00111111,4459,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],5,1
3900837,n/a,2015-02-01T00:31:39Z,-7.8891,-83.7963,137.96,13.181,34.929,00111111,4459,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],5,1
3900837,n/a,2015-02-01T00:31:39Z,-7.8891,-83.7963,140,13.147,34.926,00111111,4459,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],5,1
3900837,n/a,2015-02-01T00:31:39Z,-7.8891,-83.7963,142,13.097,34.924,00111111,4459,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],5,1
3900837,n/a,2015-02-01T00:31:39Z,-7.8891,-83.7963,143.96,13.07,34.923,00111111,4459,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],5,1
3900837,n/a,2015-02-01T00:31:39Z,-7.8891,-83.7963,146,13.023,34.922,00111111,4459,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],5,1
3900837,n/a,2015-02-01T00:31:39Z,-7.8891,-83.7963,148,12.994,34.921,00111111,4459,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],5,1
3900837,n/a,2015-02-01T00:31:39Z,-7.8891,-83.7963,150,12.979,34.92,00111111,4459,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],5,1
3900837,n/a,2015-02-01T00:31:39Z,-7.8891,-83.7963,152,12.952,34.919,00111111,4459,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],5,1
3900837,n/a,2015-02-01T00:31:39Z,-7.8891,-83.7963,153.96,12.913,34.917,00111111,4459,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],5,1
3900837,n/a,2015-02-01T00:31:39Z,-7.8891,-83.7963,155.96,12.872,34.915,00111111,4459,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],5,1
3900837,n/a,2015-02-01T00:31:39Z,-7.8891,-83.7963,158,12.847,34.914,00111111,4459,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],5,1
3900837,n/a,2015-02-01T00:31:39Z,-7.8891,-83.7963,160,12.826,34.913,00111111,4459,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],5,1
3900837,n/a,2015-02-01T00:31:39Z,-7.8891,-83.7963,162.04,12.812,34.913,00111111,4459,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],5,1
3900837,n/a,2015-02-01T00:31:39Z,-7.8891,-83.7963,164,12.783,34.912,00111111,4459,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],5,1
3900837,n/a,2015-02-01T00:31:39Z,-7.8891,-83.7963,166,12.741,34.91,00111111,4459,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],5,1
3900837,n/a,2015-02-01T00:31:39Z,-7.8891,-83.7963,167.96,12.725,34.909,00111111,4459,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],5,1
3900837,n/a,2015-02-01T00:31:39Z,-7.8891,-83.7963,169.96,12.701,34.908,00111111,4459,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],5,1
3900837,n/a,2015-02-01T00:31:39Z,-7.8891,-83.7963,172.04,12.668,34.905,00111111,4459,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],5,1
3900837,n/a,2015-02-01T00:31:39Z,-7.8891,-83.7963,174.04,12.653,34.904,00111111,4459,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],5,1
3900837,n/a,2015-02-01T00:31:39Z,-7.8891,-83.7963,176.04,12.643,34.903,00111111,4459,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],5,1
3900837,n/a,2015-02-01T00:31:39Z,-7.8891,-83.7963,178.08,12.617,34.901,00111111,4459,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],5,1
3900837,n/a,2015-02-01T00:31:39Z,-7.8891,-83.7963,180.04,12.596,34.9,00111111,4459,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],5,1
3900837,n/a,2015-02-01T00:31:39Z,-7.8891,-83.7963,182,12.59,34.9,00111111,4459,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],5,1
3900837,n/a,2015-02-01T00:31:39Z,-7.8891,-83.7963,184,12.572,34.898,00111111,4459,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],5,1
3900837,n/a,2015-02-01T00:31:39Z,-7.8891,-83.7963,185.96,12.535,34.896,00111111,4459,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],5,1
3900837,n/a,2015-02-01T00:31:39Z,-7.8891,-83.7963,187.96,12.522,34.895,00111111,4459,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],5,1
3900837,n/a,2015-02-01T00:31:39Z,-7.8891,-83.7963,190,12.515,34.894,00111111,4459,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],5,1
3900837,n/a,2015-02-01T00:31:39Z,-7.8891,-83.7963,192,12.503,34.894,00111111,4459,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],5,1
3900837,n/a,2015-02-01T00:31:39Z,-7.8891,-83.7963,194.04,12.489,34.893,00111111,4459,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],5,1
3900837,n/a,2015-02-01T00:31:39Z,-7.8891,-83.7963,196.04,12.465,34.892,00111111,4459,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],5,1
3900837,n/a,2015-02-01T00:31:39Z,-7.8891,-83.7963,198,12.429,34.891,00111111,4459,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],5,1
3900837,n/a,2015-02-01T00:31:39Z,-7.8891,-83.7963,200,12.415,34.89,00111111,4459,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],5,1
3900837,n/a,2015-02-01T00:31:39Z,-7.8891,-83.7963,202,12.411,34.889,00111111,4459,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],5,1
3900837,n/a,2015-02-01T00:31:39Z,-7.8891,-83.7963,204,12.371,34.887,00111111,4459,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],5,1
3900837,n/a,2015-02-01T00:31:39Z,-7.8891,-83.7963,206,12.323,34.884,00111111,4459,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],5,1
3900837,n/a,2015-02-01T00:31:39Z,-7.8891,-83.7963,207.96,12.291,34.882,00111111,4459,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],5,1
3900837,n/a,2015-02-01T00:31:39Z,-7.8891,-83.7963,210,12.261,34.88,00111111,4459,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],5,1
3900837,n/a,2015-02-01T00:31:39Z,-7.8891,-83.7963,212,12.241,34.879,00111111,4459,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],5,1
3900837,n/a,2015-02-01T00:31:39Z,-7.8891,-83.7963,213.96,12.225,34.878,00111111,4459,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],5,1
3900837,n/a,2015-02-01T00:31:39Z,-7.8891,-83.7963,216,12.203,34.876,00111111,4459,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],5,1
3900837,n/a,2015-02-01T00:31:39Z,-7.8891,-83.7963,218,12.192,34.876,00111111,4459,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],5,1
3900837,n/a,2015-02-01T00:31:39Z,-7.8891,-83.7963,220,12.184,34.875,00111111,4459,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],5,1
3900837,n/a,2015-02-01T00:31:39Z,-7.8891,-83.7963,222,12.151,34.873,00111111,4459,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],5,1
3900837,n/a,2015-02-01T00:31:39Z,-7.8891,-83.7963,224,12.103,34.871,00111111,4459,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],5,1
3900837,n/a,2015-02-01T00:31:39Z,-7.8891,-83.7963,226,12.069,34.869,00111111,4459,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],5,1
3900837,n/a,2015-02-01T00:31:39Z,-7.8891,-83.7963,227.96,12.045,34.867,00111111,4459,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],5,1
3900837,n/a,2015-02-01T00:31:39Z,-7.8891,-83.7963,230,12.02,34.865,00111111,4459,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],5,1
