PLATFORM,ARGOS_ID,DATE (YYYY-MM-DDTHH:MI:SSZ),LATITUDE (degree_north),LONGITUDE (degree_east),PRES (decibar),TEMP (degree_Celsius),PSAL (psu),QC,STATION_NUMBER,PARAMETER,PREDEPLOYMENT_CALIB_EQUATION,STATION_PARAMETERS,VERTICAL_SAMPLING_SCHEME,CONFIG_MISSION_NUMBER,PROFILE_NUMBER
3901232,n/a,2016-03-12T17:21:02Z,-4.9984,-84.0103,11.96,28.039,35.234,00111111,6711_007335_000,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],0,1
3901232,n/a,2016-03-12T17:21:02Z,-4.9984,-84.0103,14.04,28.029,35.236,00111111,6711_007335_000,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],0,1
3901232,n/a,2016-03-12T17:21:02Z,-4.9984,-84.0103,16.12,28.017,35.235,00111111,6711_007335_000,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],0,1
3901232,n/a,2016-03-12T17:21:02Z,-4.9984,-84.0103,18.04,27.952,35.244,00111111,6711_007335_000,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],0,1
3901232,n/a,2016-03-12T17:21:02Z,-4.9984,-84.0103,20,27.668,35.257,00111111,6711_007335_000,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],0,1
3901232,n/a,2016-03-12T17:21:02Z,-4.9984,-84.0103,22.04,27.104,35.259,00111111,6711_007335_000,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],0,1
3901232,n/a,2016-03-12T17:21:02Z,-4.9984,-84.0103,24.04,27.003,35.241,00111111,6711_007335_000,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],0,1
3901232,n/a,2016-03-12T17:21:02Z,-4.9984,-84.0103,26,26.636,35.283,00111111,6711_007335_000,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],0,1
3901232,n/a,2016-03-12T17:21:02Z,-4.9984,-84.0103,28,26.165,35.305,00111111,6711_007335_000,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],0,1
3901232,n/a,2016-03-12T17:21:02Z,-4.9984,-84.0103,30.08,25.516,35.334,00111111,6711_007335_000,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],0,1
3901232,n/a,2016-03-12T17:21:02Z,-4.9984,-84.0103,31.96,24.927,35.334,00111111,6711_007335_000,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],0,1
3901232,n/a,2016-03-12T17:21:02Z,-4.9984,-84.0103,33.96,24.13,35.404,00111111,6711_007335_000,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],0,1
3901232,n/a,2016-03-12T17:21:02Z,-4.9984,-84.0103,36,23.632,35.473,00111111,6711_007335_000,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],0,1
3901232,n/a,2016-03-12T17:21:02Z,-4.9984,-84.0103,38,23.476,35.466,00111111,6711_007335_000,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],0,1
3901232,n/a,2016-03-12T17:21:02Z,-4.9984,-84.0103,39.96,23.059,35.474,00111111,6711_007335_000,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],0,1
3901232,n/a,2016-03-12T17:21:02Z,-4.9984,-84.0103,42,22.582,35.393,00111111,6711_007335_000,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],0,1
3901232,n/a,2016-03-12T17:21:02Z,-4.9984,-84.0103,44.04,22.312,35.378,00111111,6711_007335_000,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],0,1
3901232,n/a,2016-03-12T17:21:02Z,-4.9984,-84.0103,46,21.702,35.38,00111111,6711_007335_000,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],0,1
3901232,n/a,2016-03-12T17:21:02Z,-4.9984,-84.0103,47.96,20.76,35.27,00111111,6711_007335_000,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],0,1
3901232,n/a,2016-03-12T17:21:02Z,-4.9984,-84.0103,49.96,20.258,35.198,00111111,6711_007335_000,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],0,1
3901232,n/a,2016-03-12T17:21:02Z,-4.9984,-84.0103,51.96,19.979,35.194,00111111,6711_007335_000,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],0,1
3901232,n/a,2016-03-12T17:21:02Z,-4.9984,-84.0103,54.04,19.584,35.205,00111111,6711_007335_000,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],0,1
3901232,n/a,2016-03-12T17:21:02Z,-4.9984,-84.0103,56.04,19.485,35.195,00111111,6711_007335_000,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],0,1
3901232,n/a,2016-03-12T17:21:02Z,-4.9984,-84.0103,58.04,19.104,35.208,00111111,6711_007335_000,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],0,1
3901232,n/a,2016-03-12T17:21:02Z,-4.9984,-84.0103,60,18.655,35.191,00111111,6711_007335_000,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],0,1
3901232,n/a,2016-03-12T17:21:02Z,-4.9984,-84.0103,62,18.255,35.217,00111111,6711_007335_000,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],0,1
3901232,n/a,2016-03-12T17:21:02Z,-4.9984,-84.0103,63.96,17.464,35.163,00111111,6711_007335_000,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],0,1
3901232,n/a,2016-03-12T17:21:02Z,-4.9984,-84.0103,66,17.171,35.139,00111111,6711_007335_000,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],0,1
3901232,n/a,2016-03-12T17:21:02Z,-4.9984,-84.0103,68,16.884,35.158,00111111,6711_007335_000,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],0,1
3901232,n/a,2016-03-12T17:21:02Z,-4.9984,-84.0103,69.96,16.232,35.152,00111111,6711_007335_000,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],0,1
3901232,n/a,2016-03-12T17:21:02Z,-4.9984,-84.0103,71.96,15.826,35.098,00111111,6711_007335_000,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],0,1
3901232,n/a,2016-03-12T17:21:02Z,-4.9984,-84.0103,74,15.738,35.085,00111111,6711_007335_000,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],0,1
3901232,n/a,2016-03-12T17:21:02Z,-4.9984,-84.0103,76,15.674,35.082,00111111,6711_007335_000,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],0,1
3901232,n/a,2016-03-12T17:21:02Z,-4.9984,-84.0103,78,15.646,35.074,00111111,6711_007335_000,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],0,1
3901232,n/a,2016-03-12T17:21:02Z,-4.9984,-84.0103,80,15.574,35.076,00111111,6711_007335_000,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],0,1
3901232,n/a,2016-03-12T17:21:02Z,-4.9984,-84.0103,82,15.499,35.078,00111111,6711_007335_000,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],0,1
3901232,n/a,2016-03-12T17:21:02Z,-4.9984,-84.0103,84,15.393,35.075,00111111,6711_007335_000,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],0,1
3901232,n/a,2016-03-12T17:21:02Z,-4.9984,-84.0103,86,15.276,35.068,00111111,6711_007335_000,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],0,1
3901232,n/a,2016-03-12T17:21:02Z,-4.9984,-84.0103,87.96,15.23,35.055,00111111,6711_007335_000,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],0,1
3901232,n/a,2016-03-12T17:21:02Z,-4.9984,-84.0103,90,15.201,35.053,00111111,6711_007335_000,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],0,1
3901232,n/a,2016-03-12T17:21:02Z,-4.9984,-84.0103,92.04,15.143,35.049,00111111,6711_007335_000,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],0,1
3901232,n/a,2016-03-12T17:21:02Z,-4.9984,-84.0103,94.04,15.093,35.044,00111111,6711_007335_000,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],0,1
3901232,n/a,2016-03-12T17:21:02Z,-4.9984,-84.0103,95.64,15.081,35.04,00111111,6711_007335_000,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],0,1
3901232,n/a,2016-03-13T04:08:21Z,-5.0082,-84.0038,1.12,27.998,35.23,00111111,6711_007335_001,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901232,n/a,2016-03-13T04:08:21Z,-5.0082,-84.0038,2,28.001,35.229,00111111,6711_007335_001,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901232,n/a,2016-03-13T04:08:21Z,-5.0082,-84.0038,2.96,28.007,35.229,00111111,6711_007335_001,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901232,n/a,2016-03-13T04:08:21Z,-5.0082,-84.0038,4,28.007,35.23,00111111,6711_007335_001,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901232,n/a,2016-03-13T04:08:21Z,-5.0082,-84.0038,5,28.008,35.229,00111111,6711_007335_001,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901232,n/a,2016-03-13T04:08:21Z,-5.0082,-84.0038,6,28.008,35.229,00111111,6711_007335_001,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901232,n/a,2016-03-13T04:08:21Z,-5.0082,-84.0038,7,28.009,35.229,00111111,6711_007335_001,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901232,n/a,2016-03-13T04:08:21Z,-5.0082,-84.0038,7.96,28.009,35.229,00111111,6711_007335_001,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901232,n/a,2016-03-13T04:08:21Z,-5.0082,-84.0038,8.96,28.009,35.229,00111111,6711_007335_001,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901232,n/a,2016-03-13T04:08:21Z,-5.0082,-84.0038,9.96,28.009,35.229,00111111,6711_007335_001,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901232,n/a,2016-03-13T04:08:21Z,-5.0082,-84.0038,12,28.009,35.229,00111111,6711_007335_001,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901232,n/a,2016-03-13T04:08:21Z,-5.0082,-84.0038,14,28.007,35.229,00111111,6711_007335_001,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901232,n/a,2016-03-13T04:08:21Z,-5.0082,-84.0038,16,28.006,35.229,00111111,6711_007335_001,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901232,n/a,2016-03-13T04:08:21Z,-5.0082,-84.0038,18.04,28.002,35.229,00111111,6711_007335_001,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901232,n/a,2016-03-13T04:08:21Z,-5.0082,-84.0038,20.04,27.989,35.228,00111111,6711_007335_001,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901232,n/a,2016-03-13T04:08:21Z,-5.0082,-84.0038,22.04,27.939,35.232,00111111,6711_007335_001,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901232,n/a,2016-03-13T04:08:21Z,-5.0082,-84.0038,23.96,27.706,35.234,00111111,6711_007335_001,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901232,n/a,2016-03-13T04:08:21Z,-5.0082,-84.0038,25.96,26.443,35.327,00111111,6711_007335_001,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901232,n/a,2016-03-13T04:08:21Z,-5.0082,-84.0038,28,25.656,35.284,00111111,6711_007335_001,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901232,n/a,2016-03-13T04:08:21Z,-5.0082,-84.0038,29.96,25.013,35.395,00111111,6711_007335_001,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901232,n/a,2016-03-13T04:08:21Z,-5.0082,-84.0038,32.04,24.108,35.457,00111111,6711_007335_001,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901232,n/a,2016-03-13T04:08:21Z,-5.0082,-84.0038,34.04,23.623,35.484,00111111,6711_007335_001,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901232,n/a,2016-03-13T04:08:21Z,-5.0082,-84.0038,36.04,23.421,35.452,00111111,6711_007335_001,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901232,n/a,2016-03-13T04:08:21Z,-5.0082,-84.0038,38.04,23.333,35.44,00111111,6711_007335_001,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901232,n/a,2016-03-13T04:08:21Z,-5.0082,-84.0038,40.04,23.223,35.444,00111111,6711_007335_001,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901232,n/a,2016-03-13T04:08:21Z,-5.0082,-84.0038,42.04,22.836,35.455,00111111,6711_007335_001,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901232,n/a,2016-03-13T04:08:21Z,-5.0082,-84.0038,44,22.526,35.41,00111111,6711_007335_001,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901232,n/a,2016-03-13T04:08:21Z,-5.0082,-84.0038,45.96,22.094,35.393,00111111,6711_007335_001,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901232,n/a,2016-03-13T04:08:21Z,-5.0082,-84.0038,47.96,21.643,35.325,00111111,6711_007335_001,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901232,n/a,2016-03-13T04:08:21Z,-5.0082,-84.0038,49.96,21.1,35.285,00111111,6711_007335_001,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901232,n/a,2016-03-13T04:08:21Z,-5.0082,-84.0038,52,20.768,35.238,00111111,6711_007335_001,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901232,n/a,2016-03-13T04:08:21Z,-5.0082,-84.0038,54,20.298,35.208,00111111,6711_007335_001,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901232,n/a,2016-03-13T04:08:21Z,-5.0082,-84.0038,56.04,19.886,35.22,00111111,6711_007335_001,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901232,n/a,2016-03-13T04:08:21Z,-5.0082,-84.0038,58,19.425,35.21,00111111,6711_007335_001,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901232,n/a,2016-03-13T04:08:21Z,-5.0082,-84.0038,60,19.096,35.208,00111111,6711_007335_001,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901232,n/a,2016-03-13T04:08:21Z,-5.0082,-84.0038,62,18.725,35.194,00111111,6711_007335_001,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901232,n/a,2016-03-13T04:08:21Z,-5.0082,-84.0038,64,18.371,35.201,00111111,6711_007335_001,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901232,n/a,2016-03-13T04:08:21Z,-5.0082,-84.0038,66.04,17.64,35.221,00111111,6711_007335_001,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901232,n/a,2016-03-13T04:08:21Z,-5.0082,-84.0038,68.04,16.9,35.147,00111111,6711_007335_001,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901232,n/a,2016-03-13T04:08:21Z,-5.0082,-84.0038,69.96,16.602,35.137,00111111,6711_007335_001,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901232,n/a,2016-03-13T04:08:21Z,-5.0082,-84.0038,72,16.367,35.117,00111111,6711_007335_001,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901232,n/a,2016-03-13T04:08:21Z,-5.0082,-84.0038,74.04,16.268,35.106,00111111,6711_007335_001,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901232,n/a,2016-03-13T04:08:21Z,-5.0082,-84.0038,75.96,16.217,35.104,00111111,6711_007335_001,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901232,n/a,2016-03-13T04:08:21Z,-5.0082,-84.0038,78,16.077,35.106,00111111,6711_007335_001,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901232,n/a,2016-03-13T04:08:21Z,-5.0082,-84.0038,80,16.005,35.097,00111111,6711_007335_001,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901232,n/a,2016-03-13T04:08:21Z,-5.0082,-84.0038,82,15.881,35.097,00111111,6711_007335_001,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901232,n/a,2016-03-13T04:08:21Z,-5.0082,-84.0038,84.04,15.726,35.095,00111111,6711_007335_001,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901232,n/a,2016-03-13T04:08:21Z,-5.0082,-84.0038,86,15.583,35.079,00111111,6711_007335_001,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901232,n/a,2016-03-13T04:08:21Z,-5.0082,-84.0038,88,15.542,35.075,00111111,6711_007335_001,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901232,n/a,2016-03-13T04:08:21Z,-5.0082,-84.0038,89.96,15.472,35.075,00111111,6711_007335_001,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901232,n/a,2016-03-13T04:08:21Z,-5.0082,-84.0038,91.96,15.374,35.073,00111111,6711_007335_001,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901232,n/a,2016-03-13T04:08:21Z,-5.0082,-84.0038,93.96,15.223,35.071,00111111,6711_007335_001,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901232,n/a,2016-03-13T04:08:21Z,-5.0082,-84.0038,96,15.039,35.055,00111111,6711_007335_001,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901232,n/a,2016-03-13T04:08:21Z,-5.0082,-84.0038,98,14.916,35.037,00111111,6711_007335_001,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901232,n/a,2016-03-13T04:08:21Z,-5.0082,-84.0038,100,14.869,35.033,00111111,6711_007335_001,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901232,n/a,2016-03-13T04:08:21Z,-5.0082,-84.0038,102.04,14.828,35.03,00111111,6711_007335_001,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901232,n/a,2016-03-13T04:08:21Z,-5.0082,-84.0038,104,14.767,35.031,00111111,6711_007335_001,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901232,n/a,2016-03-13T04:08:21Z,-5.0082,-84.0038,105.96,14.715,35.025,00111111,6711_007335_001,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901232,n/a,2016-03-13T04:08:21Z,-5.0082,-84.0038,108,14.645,35.025,00111111,6711_007335_001,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901232,n/a,2016-03-13T04:08:21Z,-5.0082,-84.0038,110,14.587,35.02,00111111,6711_007335_001,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901232,n/a,2016-03-13T04:08:21Z,-5.0082,-84.0038,112.04,14.556,35.016,00111111,6711_007335_001,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
3901232,n/a,2016-03-13T04:08:21Z,-5.0082,-84.0038,114,14.547,35.014,00111111,6711_007335_001,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],3,1
