PLATFORM,ARGOS_ID,DATE (YYYY-MM-DDTHH:MI:SSZ),LATITUDE (degree_north),LONGITUDE (degree_east),PRES (decibar),TEMP (degree_Celsius),PSAL (psu),QC,STATION_NUMBER,PARAMETER,PREDEPLOYMENT_CALIB_EQUATION,STATION_PARAMETERS,VERTICAL_SAMPLING_SCHEME,CONFIG_MISSION_NUMBER,PROFILE_NUMBER
3901233,n/a,2016-03-14T11:18:54Z,-5.0215,-85.0042,1064,4.248,34.568,00111111,6712_007336_002,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],2,1
3901233,n/a,2016-03-14T11:18:54Z,-5.0215,-85.0042,1066.08,4.243,34.568,00111111,6712_007336_002,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],2,1
3901233,n/a,2016-03-14T11:18:54Z,-5.0215,-85.0042,1068.04,4.238,34.568,00111111,6712_007336_002,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],2,1
3901233,n/a,2016-03-14T11:18:54Z,-5.0215,-85.0042,1070.04,4.232,34.568,00111111,6712_007336_002,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],2,1
3901233,n/a,2016-03-14T11:18:54Z,-5.0215,-85.0042,1072,4.226,34.568,00111111,6712_007336_002,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],2,1
3901233,n/a,2016-03-14T11:18:54Z,-5.0215,-85.0042,1074.04,4.208,34.569,00111111,6712_007336_002,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],2,1
3901233,n/a,2016-03-14T11:18:54Z,-5.0215,-85.0042,1076.04,4.193,34.57,00111111,6712_007336_002,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],2,1
3901233,n/a,2016-03-14T11:18:54Z,-5.0215,-85.0042,1078.04,4.189,34.57,00111111,6712_007336_002,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],2,1
3901233,n/a,2016-03-14T11:18:54Z,-5.0215,-85.0042,1080.04,4.184,34.571,00111111,6712_007336_002,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],2,1
3901233,n/a,2016-03-14T11:18:54Z,-5.0215,-85.0042,1082,4.182,34.571,00111111,6712_007336_002,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],2,1
3901233,n/a,2016-03-14T11:18:54Z,-5.0215,-85.0042,1084,4.182,34.571,00111111,6712_007336_002,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],2,1
3901233,n/a,2016-03-14T11:18:54Z,-5.0215,-85.0042,1086.04,4.182,34.571,00111111,6712_007336_002,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],2,1
3901233,n/a,2016-03-14T11:18:54Z,-5.0215,-85.0042,1087.96,4.183,34.571,00111111,6712_007336_002,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],2,1
3901233,n/a,2016-03-14T11:18:54Z,-5.0215,-85.0042,1090,4.183,34.571,00111111,6712_007336_002,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],2,1
3901233,n/a,2016-03-14T11:18:54Z,-5.0215,-85.0042,1092.04,4.183,34.571,00111111,6712_007336_002,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],2,1
3901233,n/a,2016-03-14T11:18:54Z,-5.0215,-85.0042,1094.08,4.182,34.571,00111111,6712_007336_002,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],2,1
3901233,n/a,2016-03-14T11:18:54Z,-5.0215,-85.0042,1096.04,4.172,34.572,00111111,6712_007336_002,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],2,1
3901233,n/a,2016-03-14T11:18:54Z,-5.0215,-85.0042,1098,4.158,34.574,00111111,6712_007336_002,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],2,1
3901233,n/a,2016-03-14T11:18:54Z,-5.0215,-85.0042,1099.96,4.156,34.575,00111111,6712_007336_002,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],2,1
3901233,n/a,2016-03-14T11:18:54Z,-5.0215,-85.0042,1102,4.153,34.574,00111111,6712_007336_002,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],2,1
3901233,n/a,2016-03-14T11:18:54Z,-5.0215,-85.0042,1104.04,4.143,34.574,00111111,6712_007336_002,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],2,1
3901233,n/a,2016-03-14T11:18:54Z,-5.0215,-85.0042,1106,4.131,34.573,00111111,6712_007336_002,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],2,1
3901233,n/a,2016-03-14T11:18:54Z,-5.0215,-85.0042,1108,4.127,34.573,00111111,6712_007336_002,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],2,1
3901233,n/a,2016-03-14T11:18:54Z,-5.0215,-85.0042,1110,4.123,34.573,00111111,6712_007336_002,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],2,1
3901233,n/a,2016-03-14T11:18:54Z,-5.0215,-85.0042,1111.96,4.112,34.573,00111111,6712_007336_002,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],2,1
3901233,n/a,2016-03-14T11:18:54Z,-5.0215,-85.0042,1114,4.106,34.573,00111111,6712_007336_002,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],2,1
3901233,n/a,2016-03-14T11:18:54Z,-5.0215,-85.0042,1116.04,4.093,34.574,00111111,6712_007336_002,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],2,1
3901233,n/a,2016-03-14T11:18:54Z,-5.0215,-85.0042,1118.04,4.08,34.573,00111111,6712_007336_002,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],2,1
3901233,n/a,2016-03-14T11:18:54Z,-5.0215,-85.0042,1120,4.062,34.574,00111111,6712_007336_002,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],2,1
3901233,n/a,2016-03-14T11:18:54Z,-5.0215,-85.0042,1122,4.05,34.574,00111111,6712_007336_002,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],2,1
3901233,n/a,2016-03-14T11:18:54Z,-5.0215,-85.0042,1124.04,4.045,34.574,00111111,6712_007336_002,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],2,1
3901233,n/a,2016-03-14T11:18:54Z,-5.0215,-85.0042,1126,4.041,34.574,00111111,6712_007336_002,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],2,1
3901233,n/a,2016-03-14T11:18:54Z,-5.0215,-85.0042,1128,4.04,34.573,00111111,6712_007336_002,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],2,1
3901233,n/a,2016-03-14T11:18:54Z,-5.0215,-85.0042,1130.04,4.036,34.573,00111111,6712_007336_002,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],2,1
3901233,n/a,2016-03-14T11:18:54Z,-5.0215,-85.0042,1132,4.027,34.574,00111111,6712_007336_002,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],2,1
3901233,n/a,2016-03-14T11:18:54Z,-5.0215,-85.0042,1133.96,4.016,34.574,00111111,6712_007336_002,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],2,1
3901233,n/a,2016-03-14T11:18:54Z,-5.0215,-85.0042,1135.96,4.011,34.574,00111111,6712_007336_002,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],2,1
3901233,n/a,2016-03-14T11:18:54Z,-5.0215,-85.0042,1138,4.008,34.574,00111111,6712_007336_002,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],2,1
3901233,n/a,2016-03-14T11:18:54Z,-5.0215,-85.0042,1140,3.996,34.575,00111111,6712_007336_002,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],2,1
3901233,n/a,2016-03-14T11:18:54Z,-5.0215,-85.0042,1142,3.99,34.576,00111111,6712_007336_002,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],2,1
3901233,n/a,2016-03-14T11:18:54Z,-5.0215,-85.0042,1144,3.987,34.576,00111111,6712_007336_002,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],2,1
3901233,n/a,2016-03-14T11:18:54Z,-5.0215,-85.0042,1145.96,3.985,34.576,00111111,6712_007336_002,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],2,1
3901233,n/a,2016-03-14T11:18:54Z,-5.0215,-85.0042,1147.96,3.985,34.576,00111111,6712_007336_002,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],2,1
3901233,n/a,2016-03-14T11:18:54Z,-5.0215,-85.0042,1150,3.978,34.576,00111111,6712_007336_002,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],2,1
3901233,n/a,2016-03-14T11:18:54Z,-5.0215,-85.0042,1152,3.971,34.576,00111111,6712_007336_002,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],2,1
3901233,n/a,2016-03-14T11:18:54Z,-5.0215,-85.0042,1154,3.968,34.577,00111111,6712_007336_002,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],2,1
3901233,n/a,2016-03-14T11:18:54Z,-5.0215,-85.0042,1155.96,3.967,34.577,00111111,6712_007336_002,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],2,1
3901233,n/a,2016-03-14T11:18:54Z,-5.0215,-85.0042,1158.04,3.965,34.578,00111111,6712_007336_002,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],2,1
3901233,n/a,2016-03-14T11:18:54Z,-5.0215,-85.0042,1160.04,3.963,34.579,00111111,6712_007336_002,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],2,1
3901233,n/a,2016-03-14T11:18:54Z,-5.0215,-85.0042,1162,3.96,34.58,00111111,6712_007336_002,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],2,1
3901233,n/a,2016-03-14T11:18:54Z,-5.0215,-85.0042,1163.96,3.954,34.581,00111111,6712_007336_002,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],2,1
3901233,n/a,2016-03-14T11:18:54Z,-5.0215,-85.0042,1165.96,3.945,34.581,00111111,6712_007336_002,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],2,1
3901233,n/a,2016-03-14T11:18:54Z,-5.0215,-85.0042,1168.04,3.941,34.581,00111111,6712_007336_002,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],2,1
3901233,n/a,2016-03-14T11:18:54Z,-5.0215,-85.0042,1170.04,3.932,34.582,00111111,6712_007336_002,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],2,1
3901233,n/a,2016-03-14T11:18:54Z,-5.0215,-85.0042,1172,3.924,34.582,00111111,6712_007336_002,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],2,1
3901233,n/a,2016-03-14T11:18:54Z,-5.0215,-85.0042,1174,3.921,34.581,00111111,6712_007336_002,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],2,1
3901233,n/a,2016-03-14T11:18:54Z,-5.0215,-85.0042,1176,3.908,34.582,00111111,6712_007336_002,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],2,1
3901233,n/a,2016-03-14T11:18:54Z,-5.0215,-85.0042,1178.04,3.893,34.583,00111111,6712_007336_002,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],2,1
3901233,n/a,2016-03-14T11:18:54Z,-5.0215,-85.0042,1180.04,3.882,34.583,00111111,6712_007336_002,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],2,1
3901233,n/a,2016-03-14T11:18:54Z,-5.0215,-85.0042,1182,3.878,34.583,00111111,6712_007336_002,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],2,1
3901233,n/a,2016-03-14T11:18:54Z,-5.0215,-85.0042,1183.96,3.877,34.583,00111111,6712_007336_002,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],2,1
3901233,n/a,2016-03-14T11:18:54Z,-5.0215,-85.0042,1185.96,3.877,34.583,00111111,6712_007336_002,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],2,1
3901233,n/a,2016-03-14T11:18:54Z,-5.0215,-85.0042,1188,3.877,34.584,00111111,6712_007336_002,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],2,1
3901233,n/a,2016-03-14T11:18:54Z,-5.0215,-85.0042,1190.04,3.876,34.583,00111111,6712_007336_002,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],2,1
3901233,n/a,2016-03-14T11:18:54Z,-5.0215,-85.0042,1192.04,3.875,34.583,00111111,6712_007336_002,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],2,1
3901233,n/a,2016-03-14T11:18:54Z,-5.0215,-85.0042,1194,3.867,34.584,00111111,6712_007336_002,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],2,1
3901233,n/a,2016-03-14T11:18:54Z,-5.0215,-85.0042,1195.96,3.858,34.584,00111111,6712_007336_002,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],2,1
3901233,n/a,2016-03-14T11:18:54Z,-5.0215,-85.0042,1198,3.849,34.584,00111111,6712_007336_002,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],2,1
3901233,n/a,2016-03-14T11:18:54Z,-5.0215,-85.0042,1199.96,3.842,34.584,00111111,6712_007336_002,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],2,1
3901233,n/a,2016-03-14T11:18:54Z,-5.0215,-85.0042,1201.96,3.832,34.585,00111111,6712_007336_002,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],2,1
3901233,n/a,2016-03-14T11:18:54Z,-5.0215,-85.0042,1204,3.821,34.586,00111111,6712_007336_002,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],2,1
3901233,n/a,2016-03-14T11:18:54Z,-5.0215,-85.0042,1206,3.812,34.585,00111111,6712_007336_002,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],2,1
3901233,n/a,2016-03-14T11:18:54Z,-5.0215,-85.0042,1208,3.8,34.586,00111111,6712_007336_002,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],2,1
3901233,n/a,2016-03-14T11:18:54Z,-5.0215,-85.0042,1210,3.79,34.586,00111111,6712_007336_002,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],2,1
3901233,n/a,2016-03-14T11:18:54Z,-5.0215,-85.0042,1211.96,3.789,34.586,00111111,6712_007336_002,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],2,1
3901233,n/a,2016-03-14T11:18:54Z,-5.0215,-85.0042,1214,3.787,34.586,00111111,6712_007336_002,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],2,1
3901233,n/a,2016-03-14T11:18:54Z,-5.0215,-85.0042,1216.04,3.792,34.586,00111111,6712_007336_002,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],2,1
3901233,n/a,2016-03-14T11:18:54Z,-5.0215,-85.0042,1218,3.796,34.587,00111111,6712_007336_002,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],2,1
3901233,n/a,2016-03-14T11:18:54Z,-5.0215,-85.0042,1219.96,3.795,34.588,00111111,6712_007336_002,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],2,1
3901233,n/a,2016-03-14T11:18:54Z,-5.0215,-85.0042,1222,3.791,34.588,00111111,6712_007336_002,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],2,1
3901233,n/a,2016-03-14T11:18:54Z,-5.0215,-85.0042,1224.04,3.788,34.589,00111111,6712_007336_002,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],2,1
3901233,n/a,2016-03-14T11:18:54Z,-5.0215,-85.0042,1226,3.787,34.589,00111111,6712_007336_002,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],2,1
3901233,n/a,2016-03-14T11:18:54Z,-5.0215,-85.0042,1228,3.785,34.589,00111111,6712_007336_002,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],2,1
3901233,n/a,2016-03-14T11:18:54Z,-5.0215,-85.0042,1230.04,3.781,34.589,00111111,6712_007336_002,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],2,1
3901233,n/a,2016-03-14T11:18:54Z,-5.0215,-85.0042,1232,3.778,34.589,00111111,6712_007336_002,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],2,1
3901233,n/a,2016-03-14T11:18:54Z,-5.0215,-85.0042,1234.04,3.774,34.589,00111111,6712_007336_002,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],2,1
3901233,n/a,2016-03-14T11:18:54Z,-5.0215,-85.0042,1236.04,3.77,34.59,00111111,6712_007336_002,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],2,1
3901233,n/a,2016-03-14T11:18:54Z,-5.0215,-85.0042,1238.04,3.767,34.59,00111111,6712_007336_002,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],2,1
3901233,n/a,2016-03-14T11:18:54Z,-5.0215,-85.0042,1240.04,3.76,34.59,00111111,6712_007336_002,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],2,1
3901233,n/a,2016-03-14T11:18:54Z,-5.0215,-85.0042,1242,3.744,34.59,00111111,6712_007336_002,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],2,1
3901233,n/a,2016-03-14T11:18:54Z,-5.0215,-85.0042,1244.04,3.741,34.59,00111111,6712_007336_002,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],2,1
3901233,n/a,2016-03-14T11:18:54Z,-5.0215,-85.0042,1246,3.734,34.59,00111111,6712_007336_002,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],2,1
3901233,n/a,2016-03-14T11:18:54Z,-5.0215,-85.0042,1247.96,3.728,34.59,00111111,6712_007336_002,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],2,1
3901233,n/a,2016-03-14T11:18:54Z,-5.0215,-85.0042,1250,3.723,34.59,00111111,6712_007336_002,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],2,1
3901233,n/a,2016-03-14T11:18:54Z,-5.0215,-85.0042,1252,3.714,34.59,00111111,6712_007336_002,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],2,1
3901233,n/a,2016-03-14T11:18:54Z,-5.0215,-85.0042,1254.04,3.709,34.59,00111111,6712_007336_002,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],2,1
3901233,n/a,2016-03-14T11:18:54Z,-5.0215,-85.0042,1256.04,3.702,34.59,00111111,6712_007336_002,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],2,1
3901233,n/a,2016-03-14T11:18:54Z,-5.0215,-85.0042,1258,3.702,34.589,00111111,6712_007336_002,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],2,1
3901233,n/a,2016-03-14T11:18:54Z,-5.0215,-85.0042,1260.04,3.7,34.589,00111111,6712_007336_002,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],2,1
3901233,n/a,2016-03-14T11:18:54Z,-5.0215,-85.0042,1262,3.697,34.589,00111111,6712_007336_002,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],2,1
3901233,n/a,2016-03-14T11:18:54Z,-5.0215,-85.0042,1263.96,3.694,34.589,00111111,6712_007336_002,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],2,1
3901233,n/a,2016-03-14T11:18:54Z,-5.0215,-85.0042,1266,3.683,34.589,00111111,6712_007336_002,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],2,1
3901233,n/a,2016-03-14T11:18:54Z,-5.0215,-85.0042,1268.04,3.675,34.589,00111111,6712_007336_002,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],2,1
3901233,n/a,2016-03-14T11:18:54Z,-5.0215,-85.0042,1270,3.666,34.589,00111111,6712_007336_002,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],2,1
3901233,n/a,2016-03-14T11:18:54Z,-5.0215,-85.0042,1272,3.662,34.589,00111111,6712_007336_002,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],2,1
3901233,n/a,2016-03-14T11:18:54Z,-5.0215,-85.0042,1274,3.66,34.589,00111111,6712_007336_002,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],2,1
3901233,n/a,2016-03-14T11:18:54Z,-5.0215,-85.0042,1275.96,3.651,34.59,00111111,6712_007336_002,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],2,1
3901233,n/a,2016-03-14T11:18:54Z,-5.0215,-85.0042,1277.96,3.642,34.59,00111111,6712_007336_002,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],2,1
3901233,n/a,2016-03-14T11:18:54Z,-5.0215,-85.0042,1279.96,3.636,34.591,00111111,6712_007336_002,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],2,1
3901233,n/a,2016-03-14T11:18:54Z,-5.0215,-85.0042,1281.96,3.633,34.591,00111111,6712_007336_002,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],2,1
3901233,n/a,2016-03-14T11:18:54Z,-5.0215,-85.0042,1283.96,3.633,34.591,00111111,6712_007336_002,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],2,1
3901233,n/a,2016-03-14T11:18:54Z,-5.0215,-85.0042,1286,3.631,34.591,00111111,6712_007336_002,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],2,1
3901233,n/a,2016-03-14T11:18:54Z,-5.0215,-85.0042,1287.96,3.628,34.591,00111111,6712_007336_002,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],2,1
3901233,n/a,2016-03-14T11:18:54Z,-5.0215,-85.0042,1290,3.627,34.591,00111111,6712_007336_002,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],2,1
3901233,n/a,2016-03-14T11:18:54Z,-5.0215,-85.0042,1292,3.627,34.591,00111111,6712_007336_002,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],2,1
3901233,n/a,2016-03-14T11:18:54Z,-5.0215,-85.0042,1294.04,3.627,34.591,00111111,6712_007336_002,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],2,1
3901233,n/a,2016-03-14T11:18:54Z,-5.0215,-85.0042,1296.04,3.622,34.591,00111111,6712_007336_002,PRES,none,PRES,Primary sampling: averaged [nominal 2 dbar binned data sampled at 0.5 Hz from a SBE41CP],2,1
