PLATFORM,ARGOS_ID,DATE (YYYY-MM-DDTHH:MI:SSZ),LATITUDE (degree_north),LONGITUDE (degree_east),PRES (decibar),TEMP (degree_Celsius),PSAL (psu),QC,STATION_NUMBER,PARAMETER,PREDEPLOYMENT_CALIB_EQUATION,STATION_PARAMETERS,VERTICAL_SAMPLING_SCHEME,CONFIG_MISSION_NUMBER,PROFILE_NUMBER
3901260,n/a,2016-03-14T08:19:41Z,-0.9613,-85.0273,12,25.408,34.828,00111111,6561,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2],99999,1
3901260,n/a,2016-03-14T08:19:41Z,-0.9613,-85.0273,14.08,25.124,34.82,00111111,6561,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2],99999,1
3901260,n/a,2016-03-14T08:19:41Z,-0.9613,-85.0273,16.04,24.69,34.813,00111111,6561,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2],99999,1
3901260,n/a,2016-03-14T08:19:41Z,-0.9613,-85.0273,17.96,24.161,34.835,00111111,6561,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2],99999,1
3901260,n/a,2016-03-14T08:19:41Z,-0.9613,-85.0273,19.96,23.654,34.867,00111111,6561,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2],99999,1
3901260,n/a,2016-03-14T08:19:41Z,-0.9613,-85.0273,22.04,22.685,34.982,00111111,6561,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2],99999,1
3901260,n/a,2016-03-14T08:19:41Z,-0.9613,-85.0273,24.04,21.519,35.133,00111111,6561,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2],99999,1
3901260,n/a,2016-03-14T08:19:41Z,-0.9613,-85.0273,26,21.356,35.156,00111111,6561,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2],99999,1
3901260,n/a,2016-03-14T08:19:41Z,-0.9613,-85.0273,28,21.083,35.199,00111111,6561,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2],99999,1
3901260,n/a,2016-03-14T08:19:41Z,-0.9613,-85.0273,30,20.409,35.238,00111111,6561,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2],99999,1
3901260,n/a,2016-03-14T08:19:41Z,-0.9613,-85.0273,32,19.155,35.205,00111111,6561,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2],99999,1
3901260,n/a,2016-03-14T08:19:41Z,-0.9613,-85.0273,33.96,18.513,35.155,00111111,6561,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2],99999,1
3901260,n/a,2016-03-14T08:19:41Z,-0.9613,-85.0273,36,18.398,35.155,00111111,6561,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2],99999,1
3901260,n/a,2016-03-14T08:19:41Z,-0.9613,-85.0273,38,18.341,35.153,00111111,6561,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2],99999,1
3901260,n/a,2016-03-14T08:19:41Z,-0.9613,-85.0273,39.92,18.286,35.149,00111111,6561,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2],99999,1
3901260,n/a,2016-03-14T08:19:41Z,-0.9613,-85.0273,42,18.238,35.143,00111111,6561,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2],99999,1
3901260,n/a,2016-03-14T08:19:41Z,-0.9613,-85.0273,44,18.199,35.137,00111111,6561,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2],99999,1
3901260,n/a,2016-03-14T08:19:41Z,-0.9613,-85.0273,45.96,18.179,35.133,00111111,6561,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2],99999,1
3901260,n/a,2016-03-14T08:19:41Z,-0.9613,-85.0273,47.96,18.17,35.13,00111111,6561,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2],99999,1
3901260,n/a,2016-03-14T08:19:41Z,-0.9613,-85.0273,49.96,18.163,35.129,00111111,6561,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2],99999,1
3901260,n/a,2016-03-14T08:19:41Z,-0.9613,-85.0273,51.96,18.153,35.128,00111111,6561,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2],99999,1
3901260,n/a,2016-03-14T08:19:41Z,-0.9613,-85.0273,53.96,18.149,35.127,00111111,6561,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2],99999,1
3901260,n/a,2016-03-14T08:19:41Z,-0.9613,-85.0273,56,18.142,35.127,00111111,6561,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2],99999,1
3901260,n/a,2016-03-14T08:19:41Z,-0.9613,-85.0273,58.04,18.092,35.128,00111111,6561,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2],99999,1
3901260,n/a,2016-03-14T08:19:41Z,-0.9613,-85.0273,60,18.013,35.13,00111111,6561,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2],99999,1
3901260,n/a,2016-03-14T08:19:41Z,-0.9613,-85.0273,62,17.953,35.131,00111111,6561,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2],99999,1
3901260,n/a,2016-03-14T08:19:41Z,-0.9613,-85.0273,64.04,17.877,35.124,00111111,6561,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2],99999,1
3901260,n/a,2016-03-14T08:19:41Z,-0.9613,-85.0273,66,17.841,35.127,00111111,6561,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2],99999,1
3901260,n/a,2016-03-14T08:19:41Z,-0.9613,-85.0273,68.04,17.858,35.135,00111111,6561,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2],99999,1
3901260,n/a,2016-03-14T08:19:41Z,-0.9613,-85.0273,70.12,17.862,35.139,00111111,6561,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2],99999,1
3901260,n/a,2016-03-14T08:19:41Z,-0.9613,-85.0273,0.84,27.958,35.001,00111111,6561,PRES,none,PRES,Near-surface sampling: discrete, pumped [shallowest polling from the same SBE41CP],99999,2
3901260,n/a,2016-03-14T19:47:33Z,-0.9723,-84.9993,1.16,28.682,35.014,00111111,6561_010016_001,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],1,1
3901260,n/a,2016-03-14T19:47:33Z,-0.9723,-84.9993,2,28.584,35.01,00111111,6561_010016_001,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],1,1
3901260,n/a,2016-03-14T19:47:33Z,-0.9723,-84.9993,3,28.394,35.008,00111111,6561_010016_001,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],1,1
3901260,n/a,2016-03-14T19:47:33Z,-0.9723,-84.9993,4,28.2,35.004,00111111,6561_010016_001,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],1,1
3901260,n/a,2016-03-14T19:47:33Z,-0.9723,-84.9993,5.04,28.052,35.003,00111111,6561_010016_001,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],1,1
3901260,n/a,2016-03-14T19:47:33Z,-0.9723,-84.9993,6.04,27.944,35,00111111,6561_010016_001,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],1,1
3901260,n/a,2016-03-14T19:47:33Z,-0.9723,-84.9993,7.04,27.815,34.994,00111111,6561_010016_001,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],1,1
3901260,n/a,2016-03-14T19:47:33Z,-0.9723,-84.9993,8,27.632,34.985,00111111,6561_010016_001,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],1,1
3901260,n/a,2016-03-14T19:47:33Z,-0.9723,-84.9993,9,27.329,34.975,00111111,6561_010016_001,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],1,1
3901260,n/a,2016-03-14T19:47:33Z,-0.9723,-84.9993,9.96,26.972,34.97,00111111,6561_010016_001,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],1,1
3901260,n/a,2016-03-14T19:47:33Z,-0.9723,-84.9993,12.08,26.479,34.941,00111111,6561_010016_001,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],1,1
3901260,n/a,2016-03-14T19:47:33Z,-0.9723,-84.9993,14,25.663,34.876,00111111,6561_010016_001,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],1,1
3901260,n/a,2016-03-14T19:47:33Z,-0.9723,-84.9993,16,24.998,34.834,00111111,6561_010016_001,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],1,1
3901260,n/a,2016-03-14T19:47:33Z,-0.9723,-84.9993,18,24.674,34.827,00111111,6561_010016_001,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],1,1
3901260,n/a,2016-03-14T19:47:33Z,-0.9723,-84.9993,20,24.384,34.836,00111111,6561_010016_001,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],1,1
3901260,n/a,2016-03-14T19:47:33Z,-0.9723,-84.9993,22,24.039,34.849,00111111,6561_010016_001,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],1,1
3901260,n/a,2016-03-14T19:47:33Z,-0.9723,-84.9993,24,23.572,34.883,00111111,6561_010016_001,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],1,1
3901260,n/a,2016-03-14T19:47:33Z,-0.9723,-84.9993,25.96,22.733,34.983,00111111,6561_010016_001,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],1,1
3901260,n/a,2016-03-14T19:47:33Z,-0.9723,-84.9993,28,21.382,35.186,00111111,6561_010016_001,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],1,1
3901260,n/a,2016-03-14T19:47:33Z,-0.9723,-84.9993,29.96,21.209,35.212,00111111,6561_010016_001,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],1,1
3901260,n/a,2016-03-14T19:47:33Z,-0.9723,-84.9993,31.96,20.716,35.225,00111111,6561_010016_001,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],1,1
3901260,n/a,2016-03-14T19:47:33Z,-0.9723,-84.9993,33.96,19.626,35.227,00111111,6561_010016_001,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],1,1
3901260,n/a,2016-03-14T19:47:33Z,-0.9723,-84.9993,36,18.688,35.161,00111111,6561_010016_001,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],1,1
3901260,n/a,2016-03-14T19:47:33Z,-0.9723,-84.9993,38,18.465,35.153,00111111,6561_010016_001,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],1,1
3901260,n/a,2016-03-14T19:47:33Z,-0.9723,-84.9993,40,18.416,35.151,00111111,6561_010016_001,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],1,1
3901260,n/a,2016-03-14T19:47:33Z,-0.9723,-84.9993,42,18.372,35.147,00111111,6561_010016_001,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],1,1
3901260,n/a,2016-03-14T19:47:33Z,-0.9723,-84.9993,44.04,18.317,35.143,00111111,6561_010016_001,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],1,1
3901260,n/a,2016-03-14T19:47:33Z,-0.9723,-84.9993,46,18.277,35.139,00111111,6561_010016_001,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],1,1
3901260,n/a,2016-03-14T19:47:33Z,-0.9723,-84.9993,47.96,18.267,35.138,00111111,6561_010016_001,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],1,1
3901260,n/a,2016-03-14T19:47:33Z,-0.9723,-84.9993,49.92,18.263,35.14,00111111,6561_010016_001,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],1,1
3901260,n/a,2016-03-14T19:47:33Z,-0.9723,-84.9993,51.96,18.262,35.141,00111111,6561_010016_001,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],1,1
3901260,n/a,2016-03-14T19:47:33Z,-0.9723,-84.9993,53.96,18.258,35.14,00111111,6561_010016_001,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],1,1
3901260,n/a,2016-03-14T19:47:33Z,-0.9723,-84.9993,55.96,18.257,35.14,00111111,6561_010016_001,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],1,1
3901260,n/a,2016-03-14T19:47:33Z,-0.9723,-84.9993,57.96,18.255,35.138,00111111,6561_010016_001,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],1,1
3901260,n/a,2016-03-14T19:47:33Z,-0.9723,-84.9993,60,18.24,35.135,00111111,6561_010016_001,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],1,1
3901260,n/a,2016-03-14T19:47:33Z,-0.9723,-84.9993,62.04,18.154,35.129,00111111,6561_010016_001,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],1,1
3901260,n/a,2016-03-14T19:47:33Z,-0.9723,-84.9993,64.04,18.041,35.126,00111111,6561_010016_001,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],1,1
3901260,n/a,2016-03-14T19:47:33Z,-0.9723,-84.9993,66,17.933,35.126,00111111,6561_010016_001,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],1,1
3901260,n/a,2016-03-14T19:47:33Z,-0.9723,-84.9993,68,17.879,35.128,00111111,6561_010016_001,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],1,1
3901260,n/a,2016-03-14T19:47:33Z,-0.9723,-84.9993,70.04,17.869,35.129,00111111,6561_010016_001,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],1,1
3901260,n/a,2016-03-14T19:47:33Z,-0.9723,-84.9993,71.96,17.869,35.129,00111111,6561_010016_001,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],1,1
3901260,n/a,2016-03-14T19:47:33Z,-0.9723,-84.9993,73.96,17.86,35.127,00111111,6561_010016_001,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],1,1
3901260,n/a,2016-03-14T19:47:33Z,-0.9723,-84.9993,76,17.821,35.123,00111111,6561_010016_001,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],1,1
3901260,n/a,2016-03-14T19:47:33Z,-0.9723,-84.9993,78,17.786,35.118,00111111,6561_010016_001,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],1,1
3901260,n/a,2016-03-14T19:47:33Z,-0.9723,-84.9993,80.04,17.729,35.112,00111111,6561_010016_001,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],1,1
3901260,n/a,2016-03-14T19:47:33Z,-0.9723,-84.9993,82,17.679,35.107,00111111,6561_010016_001,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],1,1
3901260,n/a,2016-03-14T19:47:33Z,-0.9723,-84.9993,83.96,17.632,35.101,00111111,6561_010016_001,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],1,1
3901260,n/a,2016-03-14T19:47:33Z,-0.9723,-84.9993,86,17.602,35.097,00111111,6561_010016_001,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],1,1
3901260,n/a,2016-03-14T19:47:33Z,-0.9723,-84.9993,88,17.567,35.092,00111111,6561_010016_001,PRES,none,PRES,Primary sampling: averaged [nominal   2 dbar binned data sampled at 1.0 Hz from a SBE41CP; bin detail from 0 dbar (number bins/bin width):   10/  1; 490/  2;remaining/  2],1,1
